10/12/22,18:00:00,0,Deployment Site,1.28,40455.4,0.993,49847.4,124.6,124.8,10.16,1.445,32.15,49137.8,2.65,31940,-0.33,0,1.231,8.16,-91.1,15.749,0.993,5.66,0
10/12/22,19:00:00,0,Deployment Site,0.93,40714.2,0.995,49823.3,124.5,124.7,10.1,1.448,32.15,49128.7,2.62,31934,-0.2,0,1.219,8.16,-91.1,16.033,0.994,5.66,0
10/12/22,20:00:00,0,Deployment Site,0.86,40851.5,0.998,49785.6,124,124.2,10.02,1.453,32.13,49100.6,2.4,31915,-0.27,0,1.216,8.16,-90.9,16.204,0.998,5.65,0
10/12/22,21:00:00,0,Deployment Site,1.13,40547.6,0.992,49838.3,121.9,122.1,9.93,1.444,32.15,49134,3.2,31937,-0.21,0,1.223,8.15,-90.6,15.851,0.991,5.66,0
10/12/22,22:00:00,0,Deployment Site,1.41,40430.4,0.994,49860.7,119.9,120.1,9.78,1.447,32.16,49149.1,8.15,31947,-0.25,0,1.218,8.15,-90.5,15.712,0.994,5.67,0
10/12/22,23:00:00,0,Deployment Site,1.17,40262.5,0.996,49861.6,115.1,115.3,9.43,1.45,32.15,49141.4,3.23,31942,-0.21,0,1.226,8.12,-88.8,15.54,0.994,5.66,0
10/13/22,0:00:00,0,Deployment Site,1.03,40093.1,0.993,49877.4,112.4,112.6,9.24,1.446,32.15,49148,2.55,31946,-0.26,0,1.224,8.11,-88.1,15.354,0.993,5.66,0
10/13/22,1:00:00,0,Deployment Site,1.13,40029.3,0.99,49874.5,111.9,112,9.21,1.441,32.14,49142.1,4.02,31942,-0.28,0,1.226,8.11,-87.9,15.291,0.991,5.65,0
10/13/22,2:00:00,0,Deployment Site,1.23,39952.9,0.985,49880,111.6,111.8,9.2,1.434,32.14,49143.7,3.95,31943,-0.26,0,1.217,8.11,-87.9,15.208,0.983,5.66,0
10/13/22,3:00:00,0,Deployment Site,1.19,39929,0.982,49881.2,111,111.2,9.16,1.43,32.14,49143.6,5.44,31943,-0.25,0,1.227,8.1,-87.7,15.183,0.98,5.67,0
10/13/22,4:00:00,0,Deployment Site,1.11,39914.2,0.98,49889,110.4,110.5,9.11,1.428,32.15,49150.3,3.5,31948,-0.29,0,1.213,8.1,-87.5,15.162,0.982,5.66,0
10/13/22,5:00:00,0,Deployment Site,1.97,39878.6,0.974,49888.9,109,109.2,9,1.418,32.14,49148.5,2.39,31947,-0.27,0,1.229,8.09,-87.1,15.125,0.973,5.67,0
10/13/22,6:00:00,0,Deployment Site,0.97,39852.1,0.974,49896.7,107.9,108.1,8.92,1.418,32.15,49154.7,3.04,31951,-0.32,0,1.219,8.09,-86.9,15.092,0.97,5.65,0
10/13/22,7:00:00,0,Deployment Site,2.88,39814.8,0.97,49900.9,106.3,106.5,8.79,1.412,32.15,49156.9,17.07,31952,-0.31,0,1.224,8.08,-86.5,15.05,0.969,5.66,0
10/13/22,8:00:00,0,Deployment Site,0.79,39697.9,0.973,49908.3,102.4,102.5,8.49,1.417,32.15,49158.5,2.8,31953,-0.29,0,1.23,8.05,-84.9,14.924,0.97,5.67,0
10/13/22,9:00:00,0,Deployment Site,0.38,39588.6,0.971,49900.7,98.9,99.1,8.22,1.414,32.13,49146.3,1.49,31945,-0.27,0,1.218,8.02,-82.8,14.818,0.972,5.65,0
10/13/22,10:00:00,0,Deployment Site,0.38,39758.7,0.967,49903,102.1,102.2,8.45,1.408,32.15,49156.3,1.65,31952,-0.32,0,1.222,8.04,-84,14.991,0.974,5.67,0
10/13/22,11:00:00,0,Deployment Site,0.69,39896.3,0.966,49893.8,106.3,106.4,8.77,1.406,32.15,49154,2.29,31950,-0.37,0,1.216,8.07,-85.7,15.139,0.965,5.65,0
10/13/22,12:00:00,0,Deployment Site,0.38,39952,0.964,49872.7,107.8,107.9,8.88,1.403,32.14,49136.7,1.52,31939,-0.27,0,1.224,8.07,-85.8,15.213,0.965,5.66,0
10/13/22,13:00:00,0,Deployment Site,0.39,40099.6,0.955,49877.8,108.6,108.8,8.93,1.391,32.15,49148.7,1.59,31947,-0.36,0,1.215,8.07,-86.1,15.36,0.961,5.67,0
10/13/22,14:00:00,0,Deployment Site,0.69,40158.3,0.948,49882.6,109.8,110,9.02,1.381,32.16,49156.1,2.28,31951,-0.33,0,1.224,8.09,-86.8,15.416,0.961,5.66,0
10/13/22,15:00:00,0,Deployment Site,0.96,40229.3,0.939,49877.8,112.5,112.7,9.23,1.367,32.16,49155.1,3.28,31951,-0.34,0,1.224,8.11,-88.1,15.493,0.942,5.67,0
10/13/22,16:00:00,0,Deployment Site,1.08,40210.6,0.94,49875.4,112.7,112.9,9.24,1.369,32.15,49151.9,3.94,31949,-0.34,0,1.225,8.11,-88.1,15.476,0.94,5.65,0
10/13/22,17:00:00,0,Deployment Site,1.05,40202.6,0.928,49871.9,110.5,110.7,9.06,1.352,32.15,49148.2,3.04,31946,-0.34,0,1.218,8.1,-87.8,15.471,0.929,5.66,0
10/13/22,18:00:00,0,Deployment Site,1.23,40186.9,0.941,49877.7,110.2,110.4,9.04,1.37,32.15,49152.9,3.01,31949,-0.33,0,1.226,8.1,-87.8,15.45,0.94,5.67,0
10/13/22,19:00:00,0,Deployment Site,0.73,40317.3,0.935,49825.2,108,108.2,8.83,1.361,32.13,49109.8,2.25,31921,-0.28,0,1.222,8.1,-87.7,15.626,0.943,5.66,0
10/13/22,20:00:00,0,Deployment Site,0.73,40394.1,0.93,49796.9,106.1,106.3,8.66,1.354,32.11,49087,2.32,31907,-0.18,0,1.222,8.1,-87.8,15.728,0.929,5.67,0
10/13/22,21:00:00,0,Deployment Site,0.89,40529,0.928,49783,106.2,106.4,8.64,1.35,32.11,49080.9,2.64,31903,0.09,0,1.218,8.11,-88.4,15.878,0.923,5.65,0
10/13/22,22:00:00,0,Deployment Site,0.81,40750.1,0.926,49778.5,104.9,105.1,8.5,1.349,32.12,49088.4,2.54,31907,0.07,0,1.229,8.11,-88.5,16.107,0.93,5.66,0
10/13/22,23:00:00,0,Deployment Site,0.38,40697.4,0.916,49776.3,99,99.2,8.03,1.334,32.11,49083.5,1.55,31904,-0.23,0,1.219,8.07,-86.1,16.055,0.911,5.67,0
10/14/22,0:00:00,0,Deployment Site,0.92,40596.4,0.917,49776.5,103.2,103.4,8.39,1.335,32.11,49078.3,2.74,31901,0.15,0,1.222,8.1,-87.5,15.952,0.912,5.66,0
10/14/22,1:00:00,0,Deployment Site,0.98,40414.6,0.914,49790.2,104.4,104.6,8.52,1.331,32.11,49081.7,2.25,31903,-0.18,0,1.213,8.09,-87.2,15.755,0.92,5.66,0
10/14/22,2:00:00,0,Deployment Site,1.05,40386.2,0.911,49779.8,104.2,104.4,8.5,1.327,32.1,49070.5,2.92,31896,-0.05,0,1.222,8.09,-87.1,15.734,0.916,5.65,0
10/14/22,3:00:00,0,Deployment Site,0.76,40362.2,0.912,49701.4,102.3,102.5,8.35,1.328,32.04,48995.2,2.1,31847,-0.03,0,1.217,8.08,-86.4,15.775,0.899,5.66,0
10/14/22,4:00:00,0,Deployment Site,0.95,40373.6,0.904,49630.8,100.5,100.7,8.19,1.316,32,48929.2,2.54,31804,0.2,0,1.224,8.07,-86.2,15.845,0.917,5.67,0
10/14/22,5:00:00,0,Deployment Site,0.94,40385.9,0.9,49678.8,101.8,102,8.3,1.31,32.03,48975.1,2.57,31834,0.18,0,1.218,8.08,-86.5,15.818,0.883,5.66,0
10/14/22,6:00:00,0,Deployment Site,1.09,40296.4,0.896,49711.8,102.8,103,8.4,1.304,32.05,49001.7,2.99,31851,-0.11,0,1.224,8.08,-86.4,15.699,0.893,5.67,0
10/14/22,7:00:00,0,Deployment Site,0.88,40275.8,0.882,49584.5,99.8,100,8.14,1.284,31.96,48880.4,2.27,31772,-0.18,0,1.216,8.05,-85,15.784,0.879,5.65,0
10/14/22,8:00:00,0,Deployment Site,0.66,40361.3,0.88,49423.1,96.5,96.7,7.85,1.281,31.86,48732.7,2.13,31676,0.05,0,1.223,8,-82,16.006,0.879,5.66,0
10/14/22,9:00:00,0,Deployment Site,0.93,40276,0.891,49131.4,96,96.1,7.79,1.296,31.66,48453.3,2.79,31495,0.86,0,1.224,7.97,-80.6,16.164,0.916,5.67,0
10/14/22,10:00:00,0,Deployment Site,0.93,40276.4,0.89,49005.9,96.2,96.4,7.8,1.296,31.57,48335.1,3.08,31418,1.14,0,1.225,7.97,-80.5,16.271,0.902,5.66,0
10/14/22,11:00:00,0,Deployment Site,0.98,40424.9,0.912,49459.1,101.1,101.3,8.22,1.328,31.89,48770.1,2.64,31701,0.62,0,1.219,8.06,-85.6,16.041,0.914,5.67,0
10/14/22,12:00:00,0,Deployment Site,0.93,40490.2,0.91,49553.4,102.7,102.9,8.34,1.325,31.95,48862.3,2.23,31761,0.31,0,1.226,8.08,-86.4,16.029,0.913,5.65,0
10/14/22,13:00:00,0,Deployment Site,1.12,40490.7,0.915,49462.3,100.6,100.8,8.16,1.332,31.89,48776.5,3.25,31705,0.72,0,1.216,8.05,-84.8,16.106,0.922,5.66,0
10/14/22,14:00:00,0,Deployment Site,1.13,40498.2,0.911,49427,100.4,100.6,8.14,1.326,31.87,48743.7,4.47,31683,0.66,0,1.226,8.04,-84.5,16.143,0.915,5.67,0
10/14/22,15:00:00,0,Deployment Site,1.11,40473.5,0.911,49380.5,100.5,100.7,8.15,1.326,31.84,48698.6,4.27,31654,0.4,0,1.216,8.04,-84.5,16.157,0.912,5.66,0
10/14/22,16:00:00,0,Deployment Site,1.12,40481.9,0.914,49396.9,100.8,101,8.17,1.33,31.85,48714.4,2.85,31664,0.22,0,1.225,8.05,-84.8,16.152,0.915,5.66,0
10/14/22,17:00:00,0,Deployment Site,1.14,40510.7,0.922,49404.4,101.5,101.7,8.23,1.342,31.85,48723.1,3.23,31670,0.23,0,1.219,8.05,-85,16.175,0.913,5.65,0
10/14/22,18:00:00,0,Deployment Site,0.99,40521,0.93,49455,103.2,103.4,8.37,1.354,31.89,48771.3,2.72,31701,0.06,0,1.225,8.07,-86.3,16.143,0.931,5.67,0
10/14/22,19:00:00,0,Deployment Site,1.04,40595.3,0.936,49349.2,104.1,104.2,8.41,1.362,31.82,48675.8,3.1,31639,0.23,0,1.214,8.09,-87,16.309,0.936,5.67,0
10/14/22,20:00:00,0,Deployment Site,1.31,40577.7,0.937,48886.5,103.5,103.7,8.33,1.364,31.51,48239.9,4.38,31356,0.23,0,1.222,8.05,-85,16.684,0.938,5.66,0
10/14/22,21:00:00,0,Deployment Site,1.15,40308.9,0.94,48452,100,100.1,8.04,1.368,31.2,47816.4,2.31,31081,0.6,0,1.216,7.99,-81.8,16.78,0.941,5.67,0
10/14/22,22:00:00,0,Deployment Site,1.12,40348.9,0.941,48616.9,99.6,99.8,8.02,1.369,31.31,47973.5,7.1,31183,0.61,0,1.224,7.99,-81.9,16.679,0.941,5.65,0
10/14/22,23:00:00,0,Deployment Site,1.12,40372.9,0.943,48818.6,98.6,98.7,7.95,1.372,31.45,48164.4,3.18,31307,0.47,0,1.224,8,-82,16.531,0.942,5.67,0
10/15/22,0:00:00,0,Deployment Site,1.14,40419.8,0.943,48976.3,98.7,98.8,7.97,1.372,31.56,48315.2,3.58,31405,0.34,0,1.226,8.01,-82.9,16.444,0.942,5.67,0
10/15/22,1:00:00,0,Deployment Site,2.37,40395.8,0.947,49081.5,98.7,98.9,7.99,1.377,31.63,48412.9,3.06,31468,0.26,0,1.218,8.02,-83.3,16.33,0.946,5.66,0
10/15/22,2:00:00,0,Deployment Site,1.13,40427.4,0.956,49164.7,98.5,98.7,7.97,1.391,31.69,48492.9,6.73,31520,0.34,0,1.223,8.02,-83.5,16.292,0.957,5.67,0
10/15/22,3:00:00,0,Deployment Site,1.05,40312.5,0.955,49135.5,98.3,98.5,7.97,1.39,31.66,48459.2,1.62,31498,0.23,0,1.224,8.02,-83.2,16.198,0.955,5.66,0
10/15/22,4:00:00,0,Deployment Site,0.98,40126.6,0.955,49043.5,95.8,96,7.79,1.39,31.59,48362.4,2.64,31436,0.24,0,1.227,8,-82,16.084,0.953,5.66,0
10/15/22,5:00:00,0,Deployment Site,1.19,40173.1,0.962,49108.3,96.2,96.4,7.83,1.399,31.64,48426,2.49,31477,0.23,0,1.217,8,-82.3,16.077,0.961,5.67,0
10/15/22,6:00:00,0,Deployment Site,0.87,40119.6,0.965,49100.4,95.6,95.8,7.78,1.404,31.63,48415.7,2.65,31470,0.2,0,1.222,8,-82.1,16.029,0.965,5.66,0
10/15/22,7:00:00,0,Deployment Site,1.06,40089.6,0.969,49124.9,95.3,95.4,7.76,1.409,31.64,48437.2,2.91,31484,0.19,0,1.213,8.01,-82.4,15.977,0.968,5.67,0
10/15/22,8:00:00,0,Deployment Site,0.59,40130.3,0.974,49139.3,94.9,95.1,7.73,1.418,31.65,48452.9,1.91,31494,0.04,0,1.232,8,-82.2,16.007,0.975,5.65,0
10/15/22,9:00:00,0,Deployment Site,0.55,40191.4,0.972,49155.2,94.6,94.8,7.69,1.415,31.67,48471.2,1.7,31506,0.29,0,1.224,7.99,-81.8,16.057,0.972,5.66,0
10/15/22,10:00:00,0,Deployment Site,0.87,40312.8,0.979,49337.6,96.5,96.6,7.84,1.425,31.8,48649.5,3.16,31622,0,0,1.217,8.01,-82.8,16.028,0.979,5.67,0
10/15/22,11:00:00,0,Deployment Site,0.84,40216.3,0.966,49221.4,95.1,95.3,7.74,1.406,31.71,48534.8,2.41,31548,-0.14,0,1.229,8,-82,16.026,0.966,5.66,0
10/15/22,12:00:00,0,Deployment Site,0.59,40310.8,0.968,49287.7,96.6,96.8,7.85,1.409,31.76,48602.4,1.84,31592,-0.04,0,1.214,8.01,-82.4,16.068,0.97,5.67,0
10/15/22,13:00:00,0,Deployment Site,0.89,40377.6,0.962,49388.9,98.3,98.5,7.99,1.4,31.84,48701.3,2.59,31656,0.16,0,1.221,8.02,-83,16.052,0.956,5.65,0
10/15/22,14:00:00,0,Deployment Site,0.95,40399.7,0.961,49446.4,100.2,100.3,8.14,1.399,31.88,48756.7,3.58,31692,-0.13,0,1.224,8.02,-83.5,16.026,0.961,5.66,0
10/15/22,15:00:00,0,Deployment Site,1,40387,0.954,49506.8,101.4,101.5,8.25,1.389,31.92,48812.9,9.45,31728,-0.16,0,1.23,8.04,-84.1,15.962,0.956,5.67,0
10/15/22,16:00:00,0,Deployment Site,1.12,40406.9,0.954,49503.9,101,101.2,8.21,1.389,31.91,48811.3,2.38,31727,-0.14,0,1.218,8.04,-84.1,15.985,0.954,5.65,0
10/15/22,17:00:00,0,Deployment Site,0.72,40582.2,0.954,49344,100.5,100.7,8.13,1.388,31.82,48670.2,2.25,31636,-0.21,0,1.223,8.02,-83.5,16.299,0.955,5.66,0
10/15/22,18:00:00,0,Deployment Site,1.08,40569.5,0.953,49346.6,101,101.2,8.17,1.387,31.82,48671.9,2.66,31637,-0.2,0,1.222,8.03,-83.7,16.284,0.951,5.65,0
10/15/22,19:00:00,0,Deployment Site,1.01,40565.3,0.961,49350.6,100.8,101,8.16,1.398,31.82,48675.4,2.49,31639,-0.2,0,1.225,8.03,-83.7,16.277,0.96,5.66,0
10/15/22,20:00:00,0,Deployment Site,1.09,40472.9,0.961,49337.9,103.6,103.8,8.4,1.399,31.81,48658.5,2.92,31628,-0.2,0,1.218,8.04,-84.6,16.192,0.959,5.67,0
10/15/22,21:00:00,0,Deployment Site,0.67,40499.2,0.963,49388.9,104.4,104.5,8.46,1.401,31.84,48707.9,2.1,31660,-0.23,0,1.225,8.06,-85.5,16.177,0.963,5.66,0
10/15/22,22:00:00,0,Deployment Site,0.77,40420.3,0.965,49321.1,105.9,106.1,8.59,1.405,31.79,48639.8,2.52,31616,-0.28,0,1.218,8.06,-85.3,16.153,0.965,5.66,0
10/15/22,23:00:00,0,Deployment Site,0.87,40416.8,0.965,49281.6,107.7,107.9,8.73,1.404,31.77,48602.3,2.08,31592,-0.16,0,1.226,8.06,-85.6,16.182,0.964,5.65,0
10/16/22,0:00:00,0,Deployment Site,0.8,40375.5,0.963,49309.7,105.9,106.1,8.59,1.401,31.78,48626.6,3.99,31607,-0.23,0,1.213,8.05,-85.2,16.116,0.962,5.66,0
10/16/22,1:00:00,0,Deployment Site,0.69,40348,0.959,49341.2,104.7,104.9,8.51,1.396,31.8,48654.8,1.65,31626,-0.23,0,1.224,8.05,-85,16.061,0.959,5.67,0
10/16/22,2:00:00,0,Deployment Site,0.97,40262.4,0.961,49331.5,105,105.2,8.55,1.398,31.79,48641.1,5.84,31617,-0.23,0,1.224,8.05,-85.1,15.981,0.96,5.65,0
10/16/22,3:00:00,0,Deployment Site,1.12,40422.3,0.957,49432.6,99.6,99.8,8.09,1.393,31.87,48744.9,3.34,31684,-0.15,0,1.222,8.03,-84,16.061,0.957,5.66,0
10/16/22,4:00:00,0,Deployment Site,0.89,40295.4,0.957,49424.8,100.1,100.3,8.15,1.393,31.85,48730.8,2.99,31675,-0.22,0,1.217,8.03,-83.9,15.937,0.957,5.65,0
10/16/22,5:00:00,0,Deployment Site,1.1,40333.3,0.954,49450.3,99.6,99.8,8.11,1.389,31.87,48756.8,3.01,31692,-0.26,0,1.223,8.03,-83.9,15.955,0.955,5.66,0
10/16/22,6:00:00,0,Deployment Site,0.76,40218.7,0.957,49448.2,100.6,100.8,8.21,1.392,31.87,48748.8,1.91,31687,-0.32,0,1.218,8.04,-84.2,15.839,0.957,5.67,0
10/16/22,7:00:00,0,Deployment Site,1.19,40203.6,0.952,49459,101,101.2,8.24,1.386,31.87,48758.3,2.38,31693,-0.27,0,1.229,8.04,-84.6,15.814,0.951,5.66,0
10/16/22,8:00:00,0,Deployment Site,0.84,40213.4,0.954,49474.1,101.6,101.7,8.29,1.389,31.88,48773,2.12,31702,-0.27,0,1.224,8.05,-84.9,15.812,0.954,5.66,0
10/16/22,9:00:00,0,Deployment Site,0.49,39976.5,0.955,49431.6,100.4,100.6,8.23,1.39,31.84,48720.7,1.62,31668,-0.25,0,1.223,8.03,-83.7,15.603,0.955,5.65,0
10/16/22,10:00:00,0,Deployment Site,0.55,39988.9,0.956,49385.9,102,102.2,8.35,1.391,31.81,48678.2,1.59,31641,-0.22,0,1.216,8.04,-84.1,15.654,0.956,5.66,0
10/16/22,11:00:00,0,Deployment Site,0.47,40154.3,0.952,49394.8,103.4,103.6,8.44,1.386,31.83,48695.1,1.91,31652,-0.27,0,1.225,8.04,-84.1,15.817,0.952,5.66,0
10/16/22,12:00:00,0,Deployment Site,0.6,40346.2,0.945,49375.4,104.1,104.2,8.46,1.376,31.82,48686.9,2.2,31646,-0.26,0,1.213,8.04,-84.1,16.031,0.945,5.65,0
10/16/22,13:00:00,0,Deployment Site,0.51,40470.4,0.934,49373.5,104.2,104.4,8.45,1.36,31.83,48691.8,1.64,31650,-0.22,0,1.232,8.03,-84,16.16,0.936,5.67,0
10/16/22,14:00:00,0,Deployment Site,0.69,40474.2,0.929,49364.4,105.1,105.3,8.52,1.352,31.82,48683.5,2.66,31644,-0.33,0,1.223,8.04,-84.3,16.171,0.927,5.65,0
10/16/22,15:00:00,0,Deployment Site,0.78,40489.2,0.923,49345.4,105.3,105.5,8.53,1.344,31.81,48666.4,2.42,31633,-0.27,0,1.224,8.04,-84.4,16.203,0.924,5.66,0
10/16/22,16:00:00,0,Deployment Site,0.89,40446.9,0.924,49417.9,107,107.2,8.68,1.345,31.86,48732.4,2.15,31676,-0.33,0,1.218,8.06,-85.7,16.098,0.924,5.67,0
10/16/22,17:00:00,0,Deployment Site,0.79,40479.4,0.923,49463.8,107.8,108,8.75,1.343,31.89,48777.3,1.68,31705,-0.4,0,1.225,8.07,-86,16.093,0.921,5.66,0
10/16/22,18:00:00,0,Deployment Site,1.12,40657.4,0.917,49360.9,108.6,108.8,8.77,1.334,31.83,48690.2,3.07,31649,-0.33,0,1.216,8.07,-86.3,16.362,0.915,5.67,0
10/16/22,19:00:00,0,Deployment Site,0.97,40751.1,0.912,49377.7,108.8,109,8.77,1.328,31.85,48711.3,2.93,31662,-0.36,0,1.225,8.07,-86.4,16.444,0.913,5.65,0
10/16/22,20:00:00,0,Deployment Site,1.2,40843.3,0.91,49345.8,111.4,111.6,8.96,1.324,31.83,48686.5,2.73,31646,-0.34,0,1.222,8.08,-86.9,16.566,0.91,5.66,0
10/16/22,21:00:00,0,Deployment Site,1.13,40896,0.909,49324.1,112.4,112.6,9.03,1.323,31.82,48669.1,3.48,31635,-0.36,0,1.221,8.09,-87.1,16.638,0.909,5.67,0
10/16/22,22:00:00,0,Deployment Site,1.01,40945.2,0.91,49290.6,114.8,115,9.2,1.325,31.8,48640.4,2.56,31616,-0.28,0,1.213,8.09,-87.6,16.717,0.911,5.66,0
10/16/22,23:00:00,0,Deployment Site,1.48,40899.5,0.908,49311.6,112.6,112.8,9.04,1.322,31.81,48657.5,3.28,31627,-0.3,0,1.223,8.09,-87.3,16.652,0.908,5.67,0
10/17/22,0:00:00,0,Deployment Site,1.13,40750.1,0.907,49330.5,109.6,109.8,8.83,1.32,31.82,48666.8,3.51,31633,-0.31,0,1.223,8.07,-86.4,16.483,0.907,5.65,0
