"year","station","length","age","strata2","month","day","avgdepth","region","cruise6","lat","lon","depth","stratum","regf","area"
1986,32,123,5,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,108,5,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,162,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,105,5,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,148,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,151,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,140,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,89,3,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,132,6,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,130,6,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,147,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,144,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,100,5,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,150,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,131,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,160,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,113,6,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,148,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,137,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,132,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,160,9,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,64,3,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,153,8,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,163,11,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,168,11,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,32,139,10,"21",6,19,36,"SVAtoSNE",198604,39.8833,73.7,35,"3S","SVAtoSNE","SVAtoSNE"
1986,33,100,5,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,162,11,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,132,8,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,89,4,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,140,8,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,168,13,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,141,8,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,129,8,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,105,5,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,159,12,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,130,7,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,85,4,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,33,164,12,"21",6,19,35,"SVAtoSNE",198604,39.8,73.6,34,"3S","SVAtoSNE","SVAtoSNE"
1986,34,153,9,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,111,4,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,119,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,124,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,138,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,122,7,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,154,9,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,139,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,164,10,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,156,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,164,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,149,7,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,124,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,149,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,112,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,143,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,158,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,160,9,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,160,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,182,12,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,137,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,159,9,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,147,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,134,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,126,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,145,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,134,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,142,8,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,127,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,184,12,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,141,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,135,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,121,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,135,6,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,34,124,5,"21",6,19,26,"SVAtoSNE",198604,39.6667,73.6833,26,"3S","SVAtoSNE","SVAtoSNE"
1986,35,141,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,137,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,114,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,117,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,97,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,106,6,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,88,3,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,142,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,100,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,140,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,122,6,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,137,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,122,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,152,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,148,11,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,115,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,128,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,96,4,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,115,7,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,129,7,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,123,7,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,95,4,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,87,4,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,111,6,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,160,11,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,91,4,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,131,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,108,7,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,129,6,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,126,8,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,76,3,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,83,3,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,107,6,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,35,104,5,"88",6,19,27,"SVAtoSNE",198604,39.6,73.8667,27,"5S","SVAtoSNE","SVAtoSNE"
1986,36,92,4,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,106,5,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,112,6,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,108,5,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,102,4,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,94,3,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,139,8,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,114,6,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,98,4,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,116,6,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,114,6,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,134,8,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,113,6,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,134,9,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,127,8,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,95,4,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,129,7,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,98,4,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,140,8,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,36,125,5,"21",6,19,29,"SVAtoSNE",198604,39.6667,73.85,29,"3S","SVAtoSNE","SVAtoSNE"
1986,37,122,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,124,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,123,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,124,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,96,3,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,109,5,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,104,4,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,145,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,126,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,118,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,130,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,131,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,150,11,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,147,10,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,140,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,111,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,101,4,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,117,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,91,4,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,95,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,141,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,140,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,134,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,130,10,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,107,5,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,108,5,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,149,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,137,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,116,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,101,5,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,144,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,116,7,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,138,9,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,115,6,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,37,138,8,"89",6,19,26,"SVAtoSNE",198604,39.7,73.9,26,"5S","SVAtoSNE","SVAtoSNE"
1986,38,125,6,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,136,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,114,5,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,136,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,116,4,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,134,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,114,4,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,124,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,153,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,140,11,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,147,10,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,135,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,145,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,124,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,101,4,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,140,6,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,128,7,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,130,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,127,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,135,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,137,9,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,140,11,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,38,119,8,"89",6,19,24,"SVAtoSNE",198604,39.6667,73.9833,24,"5S","SVAtoSNE","SVAtoSNE"
1986,39,159,10,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,147,8,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,150,8,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,155,9,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,176,10,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,151,8,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,140,8,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,161,9,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,151,10,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,121,5,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,114,3,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,159,9,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,156,7,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,162,10,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,39,160,8,"89",6,19,15,"SVAtoSNE",198604,39.75,74.0333,15,"5S","SVAtoSNE","SVAtoSNE"
1986,40,124,5,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,129,5,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,161,10,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,121,5,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,143,9,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,158,10,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,137,6,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,160,11,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,152,11,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,158,10,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,141,9,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,169,16,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
1986,40,169,9,"89",6,19,16,"SVAtoSNE",198604,39.6667,74.0667,13,"5S","SVAtoSNE","SVAtoSNE"
