"","x"
"264",350.123232462864
"265",323.216533297399
"266",312.276501083778
"267",309.749831819697
"268",300.30157436422
"269",332.864849551673
"270",377.948429931251
"271",412.49018746888
"272",408.370080296541
"273",390.66305807921
"274",378.470605726216
"275",387.434313068857
"276",354.223102335244
"277",328.834430683528
"278",313.575398055766
"279",298.568083404583
"280",293.811899730436
"281",334.99204982366
"282",389.879238923623
"283",414.302199967082
"284",412.042962606336
"285",386.765126019663
"286",374.741247877006
"287",384.656932593201
"288",351.915580746943
"289",326.211892703135
"290",318.528979144348
"291",318.477271523322
"292",310.842936594895
"293",339.459078096482
"294",386.364102868341
"295",415.435452347974
"296",414.093170153475
"297",387.274763837684
"298",377.23259920886
"299",387.138493954442
"300",353.821411643177
"301",328.420137518293
"302",315.336947487282
"303",314.652221853385
"304",312.048853615611
"305",341.500178838147
"306",396.244438037304
"307",421.947879824054
"308",421.132805311659
"309",397.082532245804
"310",385.124436956129
"311",383.143454513632
"312",351.439490192124
"313",326.174210245286
"314",316.34806799623
"315",306.639605538181
"316",316.607476250881
"317",338.311229708119
"318",399.940695901354
"319",425.116822622628
"320",426.529352266346
"321",416.402100180401
"322",391.193087725458
"323",404.709167093818
"324",377.810525660197
"325",321.823312323244
"326",311.043654011129
"327",309.210058319198
"328",313.18358306519
"329",335.727561192529
"330",395.420546040653
"331",423.016543023059
"332",423.284836159479
"333",403.632402273572
"334",388.115997205634
"335",388.05227595105
"336",359.237767958926
"337",338.766544884841
"338",325.728796691668
"339",318.203624146085
"340",317.438242060285
"341",335.138298017742
"342",392.383484857945
"343",420.837747881412
"344",414.270562653959
"345",398.501603917432
"346",383.467663415783
"347",385.934939309071
"348",352.083743044846
"349",331.906553282563
"350",312.53583861901
"351",312.180279950492
"352",313.436884836415
"353",346.662836604938
"354",396.534814885131
"355",425.181384627196
"356",421.748794679141
"357",406.744075079614
"358",386.971418971174
"359",389.923930353499
"360",358.121243168342
"361",332.436448457569
"362",331.093201160235
"363",312.767318734325
"364",321.636671751103
"365",346.930136314721
"366",394.47232659385
"367",423.476034875641
"368",421.887367258946
"369",418.322975703269
"370",384.670616874672
"371",390.120873985533
"372",366.02543696923
"373",349.605380016387
"374",338.801707060727
"375",330.899492834538
"376",323.905190187009
"377",352.345801938563
"378",396.707531901584
"379",425.469175368106
"380",430.295303029308
"381",416.404529069953
"382",402.58142046897
"383",388.245470390781
"384",360.965539669809
"385",344.282019224264
"386",337.911641126023
"387",329.05715743348
"388",327.93580242596
"389",351.08724618174
"390",395.598907342683
"391",426.633120819011
"392",425.193604530429
"393",412.826508662466
"394",398.837026430521
"395",393.545204063095
"396",371.078594412795
"397",343.507741499607
"398",331.981942805436
"399",325.528924345872
"400",335.470566748361
"401",353.366268009069
"402",402.884835212704
"403",429.243275213041
"404",435.210662875233
"405",420.488338111154
"406",401.392839158772
"407",395.503812976596
"408",371.279050429103
