"","Date","pH","Temp","H_plus_conc","Site"
"82",2022-09-20,7.87712398035487,19.886875,1.32701557345983e-08,"Ptown"
"83",2022-09-21,7.87077271979328,19.5902083333333,1.34656487020005e-08,"Ptown"
"84",2022-09-22,7.80193015671586,19.1954166666667,1.57786500171132e-08,"Ptown"
"85",2022-09-23,7.83705314550571,18.0937362637363,1.45528098396897e-08,"Ptown"
"86",2022-09-24,7.61564299738246,14.3654117647059,2.42302002080018e-08,"Ptown"
"87",2022-09-25,7.78076006170179,16.3802631578947,1.65668499326858e-08,"Ptown"
"88",2022-09-27,7.9898848809173,18.21,1.02356427402545e-08,"Ptown"
"89",2022-09-28,7.93650859279682,18.0429333333333,1.15742113154105e-08,"Ptown"
"90",2022-09-29,7.93247635217139,17.9709333333333,1.16821733889263e-08,"Ptown"
"91",2022-09-30,7.99767942176108,17.1530263157895,1.00535762990211e-08,"Ptown"
"92",2022-10-01,7.99210510438228,16.5253164556962,1.01834490676218e-08,"Ptown"
"93",2022-10-02,7.86200432001158,15.2564705882353,1.37402830721805e-08,"Ptown"
"94",2022-10-03,7.79204049255964,12.5998901098901,1.61420804498368e-08,"Ptown"
"95",2022-10-04,7.81847462193346,12.947191011236,1.51888669582221e-08,"Ptown"
"96",2022-10-05,7.81667859057911,13.745119047619,1.52518108086229e-08,"Ptown"
"97",2022-10-06,7.87184647679178,14.239,1.34323971279571e-08,"Ptown"
"98",2022-10-07,8.00435091320319,15.2001315789474,9.90031668597724e-09,"Ptown"
"99",2022-10-08,7.94739466717277,14.7183783783784,1.12876967364158e-08,"Ptown"
"100",2022-10-09,8.01805300275233,14.1765753424658,9.59283550196013e-09,"Ptown"
"101",2022-10-10,8.00254586456476,14.1817808219178,9.94155078610808e-09,"Ptown"
"102",2022-10-11,7.95004911968972,13.7722857142857,1.12189155864927e-08,"Ptown"
"103",2022-10-12,8.05522949371449,15.3724489795918,8.80583424393158e-09,"Ptown"
"104",2022-10-13,7.9660430074056,15.6156626506024,1.08132686413081e-08,"Ptown"
"105",2022-10-14,7.91290022652622,16.4951136363636,1.22208038489276e-08,"Ptown"
"106",2022-10-15,7.90876480990527,16.165652173913,1.23377279608973e-08,"Ptown"
"107",2022-10-16,7.93697737463654,16.2348958333333,1.15617247353775e-08,"Ptown"
"108",2022-10-17,7.95569610168131,16.2830208333333,1.10739841688801e-08,"Ptown"
"109",2022-10-18,7.94843146552432,16.5119791666667,1.12607815728439e-08,"Ptown"
"110",2022-10-19,7.94365650702725,15.6201041666667,1.13852741596181e-08,"Ptown"
"111",2022-10-20,7.97553892781684,14.3158333333333,1.05794008369855e-08,"Ptown"
"112",2022-10-21,7.92491162712945,14.5366666666667,1.18874409567345e-08,"Ptown"
"113",2022-10-22,7.99321315632829,15.0113636363636,1.01575002964088e-08,"Ptown"
"114",2022-10-23,7.93051127146709,14.7814457831325,1.17351522525446e-08,"Ptown"
"115",2022-10-24,7.89663597980257,15.1023076923077,1.26871484120507e-08,"Ptown"
"116",2022-10-25,7.93895460627269,15.4516,1.15092068024772e-08,"Ptown"
"117",2022-10-26,7.89102391290003,15.9181333333333,1.28521589209704e-08,"Ptown"
"118",2022-10-27,7.89182400077362,15.6837333333333,1.28285035653463e-08,"Ptown"
"119",2022-10-28,7.93282125379172,13.4593333333333,1.16728994948372e-08,"Ptown"
"120",2022-10-29,7.83964603937504,12.6264935064935,1.44661831972033e-08,"Ptown"
"121",2022-10-30,7.87780020134878,13.045641025641,1.32495094318462e-08,"Ptown"
"122",2022-10-31,7.92143628320409,13.3772619047619,1.19829491614891e-08,"Ptown"
"123",2022-11-01,7.93642028408093,14.1368181818182,1.15765650355354e-08,"Ptown"
"124",2022-11-02,7.91181377084907,14.2225287356322,1.22514143766518e-08,"Ptown"
"125",2022-11-03,7.95929808501517,14.1334939759036,1.09825177787778e-08,"Ptown"
"126",2022-11-04,7.97006241503257,14.543164556962,1.07136532191623e-08,"Ptown"
"127",2022-11-05,7.99654676562116,15.4519444444444,1.0079830620673e-08,"Ptown"
"128",2022-11-07,8.02688715484827,16.8678666666667,9.39967515826455e-09,"Ptown"
"129",2022-11-08,8.06072515676943,15.2290909090909,8.69510524874957e-09,"Ptown"
"130",2022-11-09,8.07986709410887,13.9316455696203,8.32018352329518e-09,"Ptown"
"131",2022-11-10,8.07293812498544,13.6013414634146,8.45399282718171e-09,"Ptown"
"132",2022-11-11,8.07611310105903,14.492183908046,8.39241398773852e-09,"Ptown"
"133",2022-11-12,8.01531210912716,16.1343820224719,9.65356868375603e-09,"Ptown"
"134",2022-11-13,7.96462436814912,15.5388043478261,1.08486483430543e-08,"Ptown"
"135",2022-11-14,7.99359498144056,13.0627083333333,1.01485739009743e-08,"Ptown"
"136",2022-11-15,8.03220442626282,12.1539583333333,9.2852921696397e-09,"Ptown"
"137",2022-11-16,8.01971120034361,12.2386458333333,9.55627853713238e-09,"Ptown"
"138",2022-11-17,8.00848494805761,11.161875,9.80652301551327e-09,"Ptown"
"139",2022-11-18,8.0427930879219,9.691875,9.0616422430805e-09,"Ptown"
"140",2022-11-19,8.07501904390743,9.1218085106383,8.41358247094265e-09,"Ptown"
"141",2022-11-20,8.0920076500214,8.36321428571429,8.09081647221045e-09,"Ptown"
"142",2022-11-21,8.08429745653255,7.03784810126582,8.23573840441058e-09,"Ptown"
"143",2022-11-22,8.09877894395821,8.17623376623377,7.96564698955112e-09,"Ptown"
"144",2022-11-23,8.08996425981705,8.81364864864865,8.12897410651502e-09,"Ptown"
"145",2022-11-24,8.10739229709012,8.77904109589041,7.80922080987012e-09,"Ptown"
"146",2022-11-25,8.09326243073496,9.09041095890411,8.06747390412701e-09,"Ptown"
"147",2022-11-26,8.08735948813751,8.68878378378378,8.17787582565573e-09,"Ptown"
"148",2022-11-27,8.08909627835071,8.93405405405405,8.14523692983603e-09,"Ptown"
"149",2022-11-28,8.07686970648668,9.69684210526316,8.37780588574931e-09,"Ptown"
"150",2022-11-29,8.0898254011098,9.07051948051948,8.13157363139139e-09,"Ptown"
"151",2022-11-30,8.0909068528436,9.07753086419753,8.11135010830364e-09,"Ptown"
"152",2022-12-01,8.07067311988778,8.73951807228916,8.49819867683025e-09,"Ptown"
"153",2022-12-02,8.09343797755595,7.88190476190476,8.0642135974256e-09,"Ptown"
"154",2022-12-03,8.06321923842755,8.83405063291139,8.64531380073873e-09,"Ptown"
"155",2022-12-04,8.04597709682147,8.65746835443038,8.99545019150797e-09,"Ptown"
"156",2023-04-18,8.05966281444816,11.4611111111111,8.71640067289755e-09,"Ptown"
"157",2023-04-19,8.05052268799669,10.4152777777778,8.90178932919609e-09,"Ptown"
"158",2023-04-20,8.03722229585494,9.54444444444444,9.17862663519602e-09,"Ptown"
"159",2023-04-21,8.09100123218295,10.0394594594595,8.10958756993454e-09,"Ptown"
"160",2023-04-22,8.085229126931,10.3428947368421,8.21808962084071e-09,"Ptown"
"161",2023-04-23,8.06137956504209,10.2129268292683,8.68201306326198e-09,"Ptown"
"162",2023-04-24,8.03973424155692,10.3182558139535,9.12569098243109e-09,"Ptown"
"163",2023-04-25,8.07718087853453,10.8795454545455,8.37180533679116e-09,"Ptown"
"164",2023-04-26,8.06989612706934,10.7317204301075,8.51341634563279e-09,"Ptown"
"165",2023-04-27,8.07303987893559,11.1728125,8.45201231295913e-09,"Ptown"
"166",2023-04-28,7.91393853944461,12.4652083333333,1.21916212029548e-08,"Ptown"
"167",2023-04-29,7.94663792721571,12.3170833333333,1.13073822211118e-08,"Ptown"
"168",2023-04-30,7.98579590227182,11.3873958333333,1.03324686851189e-08,"Ptown"
"169",2023-05-01,7.95745157760031,12.7586458333333,1.10293120017866e-08,"Ptown"
"170",2023-05-02,7.93528303970285,13.045,1.16069191766974e-08,"Ptown"
"171",2023-05-03,7.90099538490016,13.4634482758621,1.25604331116929e-08,"Ptown"
"172",2023-05-04,7.91644909158317,12.0376829268293,1.21213476805065e-08,"Ptown"
"173",2023-05-05,7.86360227053313,10.519375,1.36898197351321e-08,"Ptown"
"174",2023-05-06,7.8634813053437,9.71316455696203,1.3693633327871e-08,"Ptown"
"175",2023-05-07,7.91739796997536,11.2611538461538,1.20948929829197e-08,"Ptown"
"176",2023-05-08,7.93984923326041,12.2129487179487,1.14855227594783e-08,"Ptown"
"177",2023-05-09,8.00179154814672,12.426125,9.95883304860907e-09,"Ptown"
"178",2023-05-10,8.08158001483935,13.8177777777778,8.28743213747695e-09,"Ptown"
"179",2023-05-11,8.04398757423551,14.5829069767442,9.0367532875072e-09,"Ptown"
"180",2023-05-12,8.05517011918404,16.2752941176471,8.80703821505478e-09,"Ptown"
"181",2023-05-13,8.09479120856398,17.3992941176471,8.03912518317259e-09,"Ptown"
"182",2023-05-14,8.25883886977944,15.4213580246914,5.51012092812703e-09,"Ptown"
"183",2023-05-15,8.21814856020233,13.7423076923077,6.05133839695637e-09,"Ptown"
"184",2023-05-16,8.2094564397376,13.7401298701299,6.17367211462175e-09,"Ptown"
"185",2023-05-17,8.21060947256489,13.5782051282051,6.15730302478868e-09,"Ptown"
"186",2023-05-18,8.1924736107108,13.3661038961039,6.41987229767795e-09,"Ptown"
"187",2023-05-19,8.15239250891072,13.2938461538462,7.0405646554405e-09,"Ptown"
"188",2023-05-20,8.10274076528143,14.531875,7.89331136674239e-09,"Ptown"
"189",2023-05-21,8.16778301066111,15.4720238095238,6.79543072277787e-09,"Ptown"
"190",2023-05-22,8.26178934174327,15.0344186046512,5.47281362032002e-09,"Ptown"
"191",2023-05-23,8.3007790567143,14.7727586206897,5.00288987624075e-09,"Ptown"
"192",2023-05-24,8.30142570025884,15.5657303370787,4.99544635731925e-09,"Ptown"
"193",2023-05-25,8.11255307350002,13.8782608695652,7.71697203600993e-09,"Ptown"
"194",2023-05-26,8.150858236656,14.1265625,7.06548149600194e-09,"Ptown"
"195",2023-05-27,8.1754987878587,16.171875,6.67576764207502e-09,"Ptown"
"196",2023-05-28,8.17968927608895,17.5623958333333,6.61166322332845e-09,"Ptown"
"197",2023-05-29,8.14981796059702,17.5646875,7.08242590000089e-09,"Ptown"
"198",2023-05-30,8.22739671396081,16.3713541666667,5.92383953775748e-09,"Ptown"
"199",2023-06-01,8.09855267965869,19.6235555555556,7.96979811556449e-09,"Ptown"
"200",2023-06-02,8.09130317355053,20.2869047619048,8.10395137361072e-09,"Ptown"
"201",2023-06-03,7.86749228944392,13.1030864197531,1.35677461854956e-08,"Ptown"
"202",2023-06-04,7.73997846292722,8.87038461538462,1.81979110152864e-08,"Ptown"
"203",2023-06-05,7.75959976467535,8.71701298701299,1.73940308228436e-08,"Ptown"
"204",2023-06-06,7.91896943013276,11.3115584415584,1.20512076550032e-08,"Ptown"
"205",2023-06-07,8.09638232514079,12.6776315789474,8.00972627747703e-09,"Ptown"
"206",2023-06-08,8.11780455637877,13.6290789473684,7.62422042246187e-09,"Ptown"
"207",2023-06-09,8.11487826495769,15.4446753246753,7.67576614998494e-09,"Ptown"
"208",2023-06-10,8.13828351147429,15.37,7.27304858157729e-09,"Ptown"
"209",2023-06-11,8.14644338163354,15.78625,7.13767251899218e-09,"Ptown"
"210",2022-07-01,7.7987954486269,21.0023529411765,1.5892951254871e-08,"Den"
"211",2022-07-02,7.77372425616284,20.0258823529412,1.68374276986362e-08,"Den"
"212",2022-07-03,7.78745380576988,20.0879411764706,1.63134642003076e-08,"Den"
"213",2022-07-04,7.80175857631341,21.7028358208955,1.57848850537132e-08,"Den"
"214",2022-07-05,7.78400641765877,20.4305797101449,1.64434742417574e-08,"Den"
"215",2022-07-06,7.78683958982201,20.3597183098592,1.63365524024246e-08,"Den"
"216",2022-07-07,7.78192678305129,18.4701408450704,1.6522403230627e-08,"Den"
"217",2022-07-08,7.79339969639837,17.247,1.60916398359063e-08,"Den"
"218",2022-07-09,7.79298230002453,17.9660606060606,1.61071127950573e-08,"Den"
"219",2022-07-10,7.81797218184419,18.6812698412698,1.52064492950289e-08,"Den"
"220",2022-07-11,7.81443799248075,19.0257142857143,1.53307007878788e-08,"Den"
"221",2022-07-12,7.82360166018071,19.6039344262295,1.5010609944425e-08,"Den"
"222",2022-07-13,7.83869391096263,19.9653333333333,1.44979330214532e-08,"Den"
"223",2022-07-14,7.86004921696084,20.0313333333333,1.38022783970761e-08,"Den"
"224",2022-07-15,7.85858594379373,20.9813333333333,1.38488609968145e-08,"Den"
"225",2022-07-16,7.8624193654103,20.8691525423729,1.3727158067527e-08,"Den"
"226",2022-07-17,7.84282537491018,21.1768333333333,1.43606674410654e-08,"Den"
"227",2022-07-18,7.85736242683082,21.9285483870968,1.38879317372626e-08,"Den"
"228",2022-07-19,7.86494829107579,21.3166153846154,1.36474561925852e-08,"Den"
"229",2022-07-20,7.88833362744694,21.3056060606061,1.29320201475576e-08,"Den"
"230",2022-07-21,7.90137766064308,21.6365671641791,1.25493820012055e-08,"Den"
"231",2022-07-22,7.91181649164138,21.1922058823529,1.22513376235475e-08,"Den"
"232",2022-07-23,7.92495048113564,21.7318181818182,1.18863774984965e-08,"Den"
"233",2022-07-24,7.93034361410273,22.4646153846154,1.17396834280419e-08,"Den"
"234",2022-07-25,7.9134780238818,21.824696969697,1.22045557653111e-08,"Den"
"235",2022-07-26,7.92507335974919,21.2668181818182,1.18830148608391e-08,"Den"
"236",2022-07-27,7.96061230566003,21.5938805970149,1.09493337627685e-08,"Den"
"237",2022-07-28,7.95551885697164,21.7609090909091,1.10785046170466e-08,"Den"
"238",2022-07-29,7.93325337736597,21.6260606060606,1.1661290720991e-08,"Den"
"239",2022-07-30,7.92282631522401,21.125303030303,1.19446570442987e-08,"Den"
"240",2022-07-31,7.94062375883588,22.0594029850746,1.14650576056556e-08,"Den"
"241",2022-08-01,7.91719892404497,21.0947692307692,1.21004375871006e-08,"Den"
"242",2022-08-02,7.92932539463284,21.7875384615385,1.17672398407791e-08,"Den"
"243",2022-08-03,7.90306422017609,22.8424242424242,1.2500741650577e-08,"Den"
"244",2022-08-05,7.9944116420305,22.0233333333333,1.0129508144608e-08,"Den"
"245",2022-08-06,7.96821526501975,23.0252857142857,1.07593177860952e-08,"Den"
"246",2022-08-07,7.95688260039346,22.8519117647059,1.10437711763099e-08,"Den"
"247",2022-08-08,7.9524391814247,21.984,1.11573438779307e-08,"Den"
"248",2022-08-09,7.93977877563211,19.9633870967742,1.14873862607992e-08,"Den"
"249",2022-08-10,7.92301910954726,19.0534426229508,1.19393556852128e-08,"Den"
"250",2022-08-11,7.92243064047694,17.3576666666667,1.19555444788995e-08,"Den"
"251",2022-08-12,7.90854657493193,17.6727118644068,1.23439292838727e-08,"Den"
"252",2022-08-13,7.88186252903933,18.5591525423729,1.31261532666414e-08,"Den"
"253",2022-08-14,7.86887409895492,19.1656666666667,1.35246458297e-08,"Den"
"254",2022-08-15,7.8885112247002,19.4766101694915,1.29267329016433e-08,"Den"
"255",2022-08-16,7.89894373089692,19.8198360655738,1.26199103310708e-08,"Den"
"256",2022-08-17,7.84699743793869,20.1469696969697,1.42233717798308e-08,"Den"
"257",2022-08-18,7.8416334506528,19.9916417910448,1.44001345278455e-08,"Den"
"258",2022-08-19,7.87501440488529,21.0475714285714,1.33347720202573e-08,"Den"
"259",2022-08-20,7.92560102772142,21.8076056338028,1.18685857604045e-08,"Den"
"260",2022-08-21,7.93148878406969,21.8360869565217,1.17087684056645e-08,"Den"
"261",2022-08-22,7.90429977562881,20.6266666666667,1.24652279377199e-08,"Den"
"262",2022-08-23,7.89604908857778,20.6592537313433,1.27043049953631e-08,"Den"
"263",2022-08-24,7.93209437206839,21.8116666666667,1.16924528674154e-08,"Den"
"264",2022-08-25,7.96603057885824,22.6890909090909,1.08135780975643e-08,"Den"
"265",2022-08-26,7.95403997107117,22.9730769230769,1.11162941176762e-08,"Den"
"266",2022-08-27,7.94761436500173,22.5344615384615,1.12819880400745e-08,"Den"
"267",2022-08-28,7.91565487511273,22.1306153846154,1.21435348885206e-08,"Den"
"268",2022-08-29,7.83463119287044,20.90953125,1.46341939701986e-08,"Den"
"269",2022-08-30,7.87439313541919,21.928125,1.33538614064956e-08,"Den"
"270",2022-08-31,7.90178894276516,22.2907936507936,1.25375032103794e-08,"Den"
"271",2022-09-01,7.91799138964204,22.8634920634921,1.20783778156017e-08,"Den"
"272",2022-09-02,7.91645288918068,22.2344776119403,1.21212416883734e-08,"Den"
"273",2022-09-03,7.86789794590017,21.6648529411765,1.3555079033574e-08,"Den"
"274",2022-09-04,7.87456454313192,22.1105797101449,1.33485919331514e-08,"Den"
"275",2022-09-05,7.87372485083142,22.2588571428571,1.33744259078758e-08,"Den"
"276",2022-09-06,7.78577717309226,20.7058461538462,1.63765655131958e-08,"Den"
"277",2022-09-07,7.72615510952866,19.3684126984127,1.87864573322064e-08,"Den"
"278",2022-09-08,7.68938351404185,18.4701666666667,2.04463827294887e-08,"Den"
"279",2022-09-09,7.70355544240511,18.9335,1.97899436499707e-08,"Den"
"280",2022-09-10,7.76031863952665,19.6205084745763,1.73652628124506e-08,"Den"
"281",2022-09-11,7.80644709393868,20.6452542372881,1.56153925420099e-08,"Den"
"282",2022-09-12,7.84064350181082,21.0408928571429,1.44329962302563e-08,"Den"
"283",2022-07-01,7.8805538599762,23.6436842105263,1.31657662447855e-08,"Eel"
"284",2022-07-02,7.83001464874402,23.2097530864198,1.47905849871381e-08,"Eel"
"285",2022-07-03,7.81565082200503,22.97825,1.5287947336187e-08,"Eel"
"286",2022-07-04,7.83173409723709,22.939,1.47321422200597e-08,"Eel"
"287",2022-07-05,7.82466827711136,22.2371084337349,1.49737894765919e-08,"Eel"
"288",2022-07-06,7.79921965883666,22.418875,1.58774349155302e-08,"Eel"
"289",2022-07-07,7.82572536770414,23.1885526315789,1.49373869790273e-08,"Eel"
"290",2022-07-08,7.82761137591182,23.3895945945946,1.4872659120856e-08,"Eel"
"291",2022-07-09,7.83915391829099,23.8209589041096,1.44825848534345e-08,"Eel"
"292",2022-07-10,7.8460492001237,23.9614285714286,1.42544609927052e-08,"Eel"
"293",2022-07-11,7.8545437976087,23.8630882352941,1.39783593964565e-08,"Eel"
"294",2022-07-12,7.84840350138741,23.8289393939394,1.41773969291479e-08,"Eel"
"295",2022-07-13,7.84026541458286,24.5756923076923,1.44455667504793e-08,"Eel"
"296",2022-07-14,7.83310004844126,25.09453125,1.46858791999993e-08,"Eel"
"297",2022-07-15,7.81007044622815,25.2909523809524,1.54856540816773e-08,"Eel"
"298",2022-07-16,7.79346337198924,25.1671875,1.60892806773056e-08,"Eel"
"299",2022-07-17,7.75386783806838,25.3531343283582,1.76251232214914e-08,"Eel"
"300",2022-07-18,7.73921481328363,25.2624637681159,1.8229937794064e-08,"Eel"
"301",2022-07-19,7.70558757963009,24.9769014084507,1.96975594706321e-08,"Eel"
"302",2022-07-20,7.78093780639747,24.8823943661972,1.65600709674472e-08,"Eel"
"303",2022-07-21,7.77228134480616,25.3356164383562,1.68934618423414e-08,"Eel"
"304",2022-07-22,7.75066112263594,26.0663513513514,1.77557441049398e-08,"Eel"
"305",2022-07-23,7.7554892873433,26.4031168831169,1.75594420719588e-08,"Eel"
"306",2022-07-24,7.756564519756,26.611975308642,1.75160219295305e-08,"Eel"
"307",2022-07-25,7.71497914893712,26.1504938271605,1.92761745847915e-08,"Eel"
"308",2022-07-26,7.69828811442391,25.4885185185185,2.0031426856281e-08,"Eel"
"309",2022-07-27,7.74252520353208,25.1853086419753,1.80915091625054e-08,"Eel"
"310",2022-07-28,7.72503182644679,25.4778205128205,1.88351105489943e-08,"Eel"
"311",2022-07-29,7.70906731308671,26.0088311688312,1.95403656814428e-08,"Eel"
"312",2022-07-30,7.74735549928051,26.1657142857143,1.78914072229373e-08,"Eel"
"313",2022-07-31,7.75629688296128,26.0189333333333,1.75268196185224e-08,"Eel"
"314",2022-08-01,7.84823385024334,24.83,1.41829362153965e-08,"Eel"
"315",2022-08-02,7.83393016244646,25.4090909090909,1.46578353012498e-08,"Eel"
"316",2022-08-03,7.8320938955044,26.243,1.47199421936076e-08,"Eel"
"317",2022-08-04,7.81641762954846,26.59,1.52609781466229e-08,"Eel"
"318",2022-08-05,7.79357597570107,26.7929487179487,1.60851095953537e-08,"Eel"
"319",2022-08-06,7.7890508059153,26.7892,1.6253586021444e-08,"Eel"
"320",2022-08-07,7.76809403013224,26.7694444444444,1.70571304102892e-08,"Eel"
"321",2022-08-08,7.75802134253564,26.5964285714286,1.74573636008283e-08,"Eel"
"322",2022-08-09,7.75799761248366,26.6604411764706,1.74583175053354e-08,"Eel"
"323",2022-08-10,7.75953152088529,26.1797014925373,1.73967642857491e-08,"Eel"
"324",2022-08-11,7.70953298284114,25.4278461538462,1.95194248658355e-08,"Eel"
