"","datetime","Temp.mx","Sal.mx","DO_pct.mx","DO_mgl.mx","Depth.mx","pH.mx","Turb.mx","ChlFluor.mx","Temp","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlFluor","n","Date","Cond_High","Temp.HOBO","Sp.Cond","Sal.HOBO","season","Temp.diff","Temp_pred","Sal_pred","Alk","Alk_pred"
"29","2021-07-22 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.8666666666667,31.2708333333333,97.3375,6.75,0.779166666666667,7.9125,2.625,5.475,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1889.37475641467,1940.80976888433
"30","2021-07-22 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.7708333333333,31.5458333333333,108.6125,7.53333333333333,1.09791666666667,8.00416666666667,2.45833333333333,2.70833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1928.64654744955,1969.75756090641
"31","2021-07-22 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,25.5958333333333,31.5291666666667,125.8375,8.6125,0.962083333333333,8.09583333333333,3.04166666666667,3.87916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1865.79545597775,1961.75741111585
"32","2021-07-23 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.7291666666667,31.7541666666667,112.129166666667,7.78333333333333,1.44666666666667,8,2.375,3.92916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1956.11439769483,1991.45185467493
"33","2021-07-23 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.6,31.4375,95.5208333333333,6.67083333333333,0.82875,7.92916666666667,3.125,5.03333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1928.57320067439,1959.9441995999
"34","2021-07-23 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.6375,31.6958333333333,105.370833333333,7.32916666666667,1.07541666666667,7.98333333333333,2.83333333333333,2.42916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1956.05124371141,1986.16529337294
"35","2021-07-23 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,25.6458333333333,31.5208333333333,121.633333333333,8.30833333333333,0.909166666666667,8.07916666666667,3.04166666666667,3.675,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1861.12887941193,1960.52113311281
"36","2021-07-24 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.8916666666667,31.7833333333333,112.395833333333,7.77916666666667,1.39541666666667,8,4.08333333333333,4.05416666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1947.53389265478,1993.20563747555
"37","2021-07-24 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.5125,31.4375,96.4333333333333,6.725,0.908333333333333,7.92916666666667,3.16666666666667,4.72083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1935.0322621982,1960.61132298768
"38","2021-07-24 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.9083333333333,31.5916666666667,106.8625,7.39583333333333,1.04541666666667,7.97083333333333,2.58333333333333,2.54583333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1923.86285709217,1973.41207966644
"39","2021-07-24 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,26.1958333333333,31.4708333333333,124.254166666667,8.42083333333333,0.952916666666667,8.07916666666667,3.20833333333333,3.23333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1814.67495852039,1951.19739827234
"40","2021-07-25 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,25.25,31.8041666666667,115.554166666667,7.92916666666667,1.28875,8.0375,4.875,4.0375,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1923.52170850923,1992.61126996016
"41","2021-07-25 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.6583333333333,31.7083333333333,97.8166666666667,6.79583333333333,1.0425,7.95,4.375,3.73333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1955.97689831978,1987.28905142897
"42","2021-07-25 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.4833333333333,31.675,96.0083333333333,6.69583333333333,1.00583333333333,7.94583333333333,3.375,4.20833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1964.9922843014,1985.20303965017
"43","2021-07-25 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.9916666666667,31.7708333333333,98.4083333333333,6.91666666666667,1.02541666666667,7.9625,4.29166666666667,5.48333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2012.50642764281,1998.78488107771
"44","2021-07-26 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.7166666666667,31.8041666666667,92.5291666666667,6.52916666666667,1.15416666666667,7.9,7.29166666666667,6.7625,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2036.70907235508,2004.30181313654
"45","2021-07-26 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.5708333333333,31.9,87.5291666666667,6.18333333333333,1.13416666666667,7.89583333333333,5.25,4.47916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2058.69454395952,2015.24692879332
"46","2021-07-26 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.9208333333333,31.725,89.7041666666667,6.30833333333333,0.925416666666667,7.87083333333333,3.54166666666667,3.77916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2012.36892826777,1994.62207783175
"47","2021-07-26 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.7083333333333,31.9041666666667,112.608333333333,7.80416666666667,1.06708333333333,7.99583333333333,3,10.1458333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1975.21458628322,2007.00185707145
"48","2021-07-27 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.475,31.9458333333333,107.245833333333,7.50416666666667,1.05875,8,4.75,5.8,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1997.31717167922,2013.05617596516
"49","2021-07-27 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.975,31.9916666666667,96.1791666666667,6.74583333333333,1.18833333333333,7.92083333333333,4.54166666666667,4.76666666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2039.59235813818,2021.57116512189
"50","2021-07-27 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.5666666666667,31.6041666666667,105.8375,7.37083333333333,0.911666666666667,7.9625,3.20833333333333,4.14166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1950.54748087061,1977.29963461472
"51","2021-07-27 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,25.3333333333333,31.8041666666667,126.166666666667,8.65833333333333,1.12708333333333,8.07916666666667,2.58333333333333,3.65833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1917.3702213437,1991.97591435275
"52","2021-07-28 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,25.0333333333333,31.8041666666667,113.020833333333,7.79583333333333,0.9625,8.02916666666667,4.79166666666667,25.9083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1939.51557513962,1994.26319453943
"53","2021-07-28 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.5166666666667,31.9125,104.208333333333,7.25,1.2025,8,4.5,4.3625,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1990.33869103045,2009.31823960709
"54","2021-07-28 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.55,31.6833333333333,102.225,7.125,0.90375,7.99583333333333,2.54166666666667,4.05833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1961.04677883547,1985.54981980283
"55","2021-07-28 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.9,31.7541666666667,120.025,8.27916666666667,1.14958333333333,8.08333333333333,2.5,4.09166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1943.50384900548,1990.14937567974
"56","2021-07-29 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.6041666666667,31.7166666666667,112.058333333333,7.8375,0.951666666666667,8.04166666666667,4.16666666666667,5.4,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1960.95104924388,1988.55709721238
"57","2021-07-29 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.9,31.8333333333333,101.091666666667,7.10833333333333,1.19416666666667,8,3.79166666666667,4.2875,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2026.59069552366,2005.8967570353
"58","2021-07-29 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.2083333333333,31.7,106.320833333333,7.44166666666667,0.921666666666667,8.00416666666667,2.95833333333333,2.91666666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1988.21924474717,1989.8649070704
"59","2021-07-29 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.4583333333333,31.8041666666667,112.6375,7.82916666666667,1.1975,8.1,3.5,3.07083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1981.96083658182,1998.64714823057
"60","2021-07-30 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.8708333333333,31.5583333333333,99.4208333333333,7,0.937916666666667,8.02916666666667,6.625,5.30833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1996.54613523708,1977.90199842435
"61","2021-07-30 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.4333333333333,31.7041666666667,91.375,6.475,1.06583333333333,8,5.875,4.37083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2045.9159175199,1996.20124653863
"62","2021-07-30 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.8666666666667,31.725,98.4291666666667,6.92083333333333,0.872083333333333,8,3.54166666666667,2.94166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2016.36739492537,1995.03505897657
"63","2021-07-30 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.625,31.8708333333333,112.6875,7.82916666666667,1.115,8.07916666666667,4.04166666666667,3.35416666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1977.46333638275,2004.21695412449
"64","2021-07-31 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.2625,31.7208333333333,104.195833333333,7.2875,0.914583333333333,8.04166666666667,4.75,4.57083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1986.65998875582,1991.58958752207
"65","2021-07-31 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.425,31.8416666666667,97.1416666666667,6.89583333333333,1.00791666666667,7.99583333333333,4.66666666666667,3.9,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2062.62985663371,2010.37334863614
"66","2021-07-31 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.4416666666667,31.8208333333333,103.35,7.325,0.947083333333333,8.0125,3.20833333333333,2.62083333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2058.96034853435,2008.10861591818
"67","2021-07-31 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.0833333333333,31.8958333333333,115.004166666667,8.05833333333333,1.10833333333333,8.1,3.29166666666667,2.7875,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2020.37505575823,2010.91195948844
"68","2021-08-01 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.375,31.9041666666667,103.179166666667,7.3125,0.96375,8.07916666666667,5.79166666666667,5.4125,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2073.63838093178,2017.16754679003
"69","2021-08-01 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,22.9375,31.9041666666667,95.9583333333333,6.8625,0.942916666666667,8.00416666666667,5.33333333333333,6.29166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2105.93368855084,2020.50316372895
"70","2021-08-01 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.3333333333333,31.8916666666667,101.791666666667,7.22916666666667,0.98125,8.0125,3.16666666666667,2.25416666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2075.2505981148,2016.20262763585
"71","2021-08-01 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.2083333333333,31.9375,114.704166666667,8.01666666666667,1.09458333333333,8.09166666666667,3.08333333333333,2.48333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2016.02624634243,2014.23424927029
"72","2021-08-02 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.7916666666667,31.9,105.770833333333,7.45,1.09083333333333,8.06666666666667,5.41666666666667,3.52916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2042.39310297085,2013.56323643368
"73","2021-08-02 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.5208333333333,31.9041666666667,95.1416666666667,6.72916666666667,0.919166666666667,7.99583333333333,5,2.9875,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2062.87327839209,2016.05567447706
"74","2021-08-02 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.7916666666667,31.9875,103.375,7.28333333333333,1.00541666666667,8.00416666666667,3,1.96666666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2052.63778776911,2022.5414151389
"75","2021-08-02 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.6583333333333,31.775,112.829166666667,7.83333333333333,1.02625,8.09166666666667,3.20833333333333,2.49166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1963.78237245178,1994.12956853771
"76","2021-08-03 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.2833333333333,31.8916666666667,104.820833333333,7.32083333333333,1.125,8.04166666666667,5.45833333333333,3.3375,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2005.1236444277,2008.95957371136
"77","2021-08-03 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.0791666666667,31.6458333333333,94.3041666666667,6.6125,0.842916666666667,7.99166666666667,5.45833333333333,3.60833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1991.4121021215,1985.29178811104
"78","2021-08-03 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.0125,31.7875,101.075,7.09583333333333,0.989166666666667,8.00416666666667,2.95833333333333,2.4,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2012.91992438443,2000.33617145304
"79","2021-08-03 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.2083333333333,31.7708333333333,108.420833333333,7.59166666666667,0.987916666666667,8.0125,3.16666666666667,5.43333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1996.51256101242,1997.13295649844
"80","2021-08-04 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.7583333333333,31.9083333333333,101.2125,7.1375,1.1725,8.00416666666667,5.45833333333333,5.0625,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2045.82938210357,2014.67244331524
"81","2021-08-04 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.6083333333333,31.725,88.5,6.25833333333333,0.843333333333333,7.94166666666667,5.04166666666667,4.84583333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2035.43700513852,1997.00466135954
"82","2021-08-04 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.5666666666667,31.6208333333333,96.2333333333333,6.8125,1.03625,7.94583333333333,2.375,3.34166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2026.31669539004,1986.63403118084
"83","2021-08-04 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.5083333333333,31.3125,102.816666666667,7.29583333333333,1.03291666666667,7.97916666666667,1.70833333333333,6.50833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1994.5224185454,1955.44138847811
"84","2021-08-05 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.1125,31.4125,96.4875,6.90416666666667,1.27708333333333,7.9,2.41666666666667,8.12916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2035.45019377969,1968.72010327642
"85","2021-08-05 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,22.95,31.0125,85.9166666666667,6.16666666666667,0.930416666666667,7.8375,2.5,7.23333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,2000.61274896047,1928.91594405843
"86","2021-08-05 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.0458333333333,31.0625,89.9958333333333,6.4625,1.0575,7.83333333333333,3.04166666666667,4.6875,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1999.39264431911,1933.31567294147
"87","2021-08-05 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.4208333333333,30.7958333333333,99.6833333333333,7.125,0.990416666666667,7.9,3.45833333333333,7.70833333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1940.48905554619,1903.09450427315
"88","2021-08-06 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.2,31.0916666666667,93.9416666666667,6.72083333333333,1.24166666666667,7.88333333333333,3.29166666666667,9.30416666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1991.42728799562,1935.13299130283
"89","2021-08-06 06:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.0166666666667,30.5875,81.2791666666667,5.85416666666667,0.872083333333333,7.77083333333333,2.375,7.62916666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1945.93166163652,1884.79936300429
"90","2021-08-06 12:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,23.3375,31.1083333333333,97.575,6.95416666666667,0.9925,7.85,3.04166666666667,20.0666666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1983.22870270549,1935.79478382778
"91","2021-08-06 18:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.65,31.1125,120.233333333333,8.36666666666667,0.960833333333333,7.99166666666667,2.95833333333333,23.1166666666667,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1886.83062198156,1926.21546533035
"92","2021-08-07 00:00:00 EDT",NA,NA,NA,NA,NA,NA,NA,NA,24.1208333333333,31.2583333333333,108.429166666667,7.61666666666667,1.2375,7.9375,4.41666666666667,32.5333333333333,NA,NA,NA,NA,NA,NA,"Summer",NA,NA,NA,1942.96704014646,1945.21360461278
