Plot Title,,,,,,,
#,Date Time,Temp,Coupler Detached,Coupler Attached,,,
1,6/1/2022 12:00,21.963,Logged,,,,
2,6/1/2022 12:15,22.106,,,,,
3,6/1/2022 12:30,22.106,,,,,
4,6/1/2022 12:45,21.963,,,,,
5,6/1/2022 13:00,22.034,,,,,
6,6/1/2022 13:15,22.082,,,,,
7,6/1/2022 13:30,22.393,,,,,
8,6/1/2022 13:45,22.8,,,,,
9,6/1/2022 14:00,23.256,,,,,
10,6/1/2022 14:15,23.665,,,,,
11,6/1/2022 14:30,24.026,,,,,
12,6/1/2022 14:45,24.291,,,,,
13,6/1/2022 15:00,24.484,,,,,
14,6/1/2022 15:15,24.581,,,,,
15,6/1/2022 15:30,24.605,,,,,
16,6/1/2022 15:45,24.508,,,,,
17,6/1/2022 16:00,24.315,,,,,
18,6/1/2022 16:15,24.05,,,,,
19,6/1/2022 16:30,23.737,,,,,
20,6/1/2022 16:45,23.4,,,,,
21,6/1/2022 17:00,23.016,,,,,
22,6/1/2022 17:15,22.585,,,,,
23,6/1/2022 17:30,22.154,,,,,
24,6/1/2022 17:45,21.724,,,,,
25,6/1/2022 18:00,21.294,,,,,
26,6/1/2022 18:15,20.889,,,,,
27,6/1/2022 18:30,20.531,,,,,
28,6/1/2022 18:45,20.198,,,,,
29,6/1/2022 19:00,19.865,,,,,
30,6/1/2022 19:15,19.579,,,,,
31,6/1/2022 19:30,19.294,,,,,
32,6/1/2022 19:45,19.056,,,,,
33,6/1/2022 20:00,18.794,,,,,
34,6/1/2022 20:15,18.699,,,,,
35,6/1/2022 20:30,18.794,,,,,
36,6/1/2022 20:45,18.866,,,,,
37,6/1/2022 21:00,18.866,,,,,
38,6/1/2022 21:15,18.818,,,,,
39,6/1/2022 21:30,18.723,,,,,
40,6/1/2022 21:45,18.628,,,,,
41,6/1/2022 22:00,18.509,,,,,
42,6/1/2022 22:15,18.366,,,,,
43,6/1/2022 22:30,18.224,,,,,
44,6/1/2022 22:45,18.057,,,,,
45,6/1/2022 23:00,17.915,,,,,
46,6/1/2022 23:15,17.772,,,,,
47,6/1/2022 23:30,17.629,,,,,
48,6/1/2022 23:45,17.463,,,,,
49,6/2/2022 0:00,17.344,,,,,
50,6/2/2022 0:15,17.201,,,,,
51,6/2/2022 0:30,17.058,,,,,
52,6/2/2022 0:45,16.892,,,,,
53,6/2/2022 1:00,16.749,,,,,
54,6/2/2022 1:15,16.63,,,,,
55,6/2/2022 1:30,16.487,,,,,
56,6/2/2022 1:45,16.392,,,,,
57,6/2/2022 2:00,16.296,,,,,
58,6/2/2022 2:15,16.225,,,,,
59,6/2/2022 2:30,16.153,,,,,
60,6/2/2022 2:45,16.082,,,,,
61,6/2/2022 3:00,16.01,,,,,
62,6/2/2022 3:15,15.963,,,,,
63,6/2/2022 3:30,15.915,,,,,
64,6/2/2022 3:45,15.843,,,,,
65,6/2/2022 4:00,15.748,,,,,
66,6/2/2022 4:15,15.676,,,,,
67,6/2/2022 4:30,15.605,,,,,
68,6/2/2022 4:45,15.533,,,,,
69,6/2/2022 5:00,15.461,,,,,
70,6/2/2022 5:15,15.39,,,,,
71,6/2/2022 5:30,15.342,,,,,
72,6/2/2022 5:45,15.294,,,,,
73,6/2/2022 6:00,15.247,,,,,
74,6/2/2022 6:15,15.223,,,,,
75,6/2/2022 6:30,15.318,,,,,
76,6/2/2022 6:45,16.296,,,,,
77,6/2/2022 7:00,17.629,,,,,
78,6/2/2022 7:15,18.794,,,,,
79,6/2/2022 7:30,19.579,,,,,
80,6/2/2022 7:45,20.079,,,,,
81,6/2/2022 8:00,19.912,,,,,
82,6/2/2022 8:15,19.484,,,,,
83,6/2/2022 8:30,19.341,,,,,
84,6/2/2022 8:45,19.27,,,,,
85,6/2/2022 9:00,19.222,,,,,
86,6/2/2022 9:15,19.175,,,,,
87,6/2/2022 9:30,19.151,,,,,
88,6/2/2022 9:45,18.961,,,,,
89,6/2/2022 10:00,18.913,,,,,
90,6/2/2022 10:15,19.127,,,,,
91,6/2/2022 10:30,19.056,,,,,
92,6/2/2022 10:45,19.103,,,,,
93,6/2/2022 11:00,19.27,,,,,
94,6/2/2022 11:15,19.532,,,,,
95,6/2/2022 11:30,20.15,,,,,
96,6/2/2022 11:45,20.531,,,,,
97,6/2/2022 12:00,20.817,,,,,
98,6/2/2022 12:15,21.199,,,,,
99,6/2/2022 12:30,21.485,,,,,
100,6/2/2022 12:45,21.7,,,,,
101,6/2/2022 13:00,21.843,,,,,
102,6/2/2022 13:15,22.034,,,,,
103,6/2/2022 13:30,22.321,,,,,
104,6/2/2022 13:45,22.681,,,,,
105,6/2/2022 14:00,23.04,,,,,
106,6/2/2022 14:15,23.352,,,,,
107,6/2/2022 14:30,23.593,,,,,
108,6/2/2022 14:45,23.785,,,,,
109,6/2/2022 15:00,23.954,,,,,
110,6/2/2022 15:15,24.146,,,,,
111,6/2/2022 15:30,24.363,,,,,
112,6/2/2022 15:45,24.388,,,,,
113,6/2/2022 16:00,24.219,,,,,
114,6/2/2022 16:15,24.171,,,,,
115,6/2/2022 16:30,24.122,,,,,
116,6/2/2022 16:45,24.122,,,,,
117,6/2/2022 17:00,24.098,,,,,
118,6/2/2022 17:15,24.074,,,,,
119,6/2/2022 17:30,24.05,,,,,
120,6/2/2022 17:45,24.002,,,,,
121,6/2/2022 18:00,23.978,,,,,
122,6/2/2022 18:15,23.93,,,,,
123,6/2/2022 18:30,23.905,,,,,
124,6/2/2022 18:45,23.857,,,,,
125,6/2/2022 19:00,23.833,,,,,
126,6/2/2022 19:15,23.809,,,,,
127,6/2/2022 19:30,23.785,,,,,
128,6/2/2022 19:45,23.737,,,,,
129,6/2/2022 20:00,23.713,,,,,
130,6/2/2022 20:15,23.689,,,,,
131,6/2/2022 20:30,23.665,,,,,
132,6/2/2022 20:45,23.617,,,,,
133,6/2/2022 21:00,23.593,,,,,
134,6/2/2022 21:15,23.569,,,,,
135,6/2/2022 21:30,23.545,,,,,
136,6/2/2022 21:45,23.497,,,,,
137,6/2/2022 22:00,23.472,,,,,
138,6/2/2022 22:15,23.448,,,,,
139,6/2/2022 22:30,23.448,,,,,
140,6/2/2022 22:45,23.4,,,,,
141,6/2/2022 23:00,23.4,,,,,
142,6/2/2022 23:15,23.376,,,,,
143,6/2/2022 23:30,23.352,,,,,
144,6/2/2022 23:45,23.328,,,,,
145,6/3/2022 0:00,23.304,,,,,
146,6/3/2022 0:15,23.28,,,,,
147,6/3/2022 0:30,23.28,,,,,
148,6/3/2022 0:45,23.256,,,,,
149,6/3/2022 1:00,23.232,,,,,
150,6/3/2022 1:15,23.208,,,,,
151,6/3/2022 1:30,23.208,,,,,
152,6/3/2022 1:45,23.184,,,,,
153,6/3/2022 2:00,23.16,,,,,
154,6/3/2022 2:15,23.136,,,,,
155,6/3/2022 2:30,23.112,,,,,
156,6/3/2022 2:45,23.088,,,,,
157,6/3/2022 3:00,23.064,,,,,
158,6/3/2022 3:15,23.04,,,,,
159,6/3/2022 3:30,23.016,,,,,
160,6/3/2022 3:45,22.992,,,,,
161,6/3/2022 4:00,22.968,,,,,
162,6/3/2022 4:15,22.944,,,,,
163,6/3/2022 4:30,22.92,,,,,
164,6/3/2022 4:45,22.896,,,,,
165,6/3/2022 5:00,22.872,,,,,
166,6/3/2022 5:15,22.824,,,,,
167,6/3/2022 5:30,22.824,,,,,
168,6/3/2022 5:45,22.776,,,,,
169,6/3/2022 6:00,22.753,,,,,
170,6/3/2022 6:15,22.729,,,,,
171,6/3/2022 6:30,22.729,,,,,
172,6/3/2022 6:45,22.705,,,,,
173,6/3/2022 7:00,22.681,,,,,
174,6/3/2022 7:15,22.657,,,,,
175,6/3/2022 7:30,22.633,,,,,
176,6/3/2022 7:45,22.633,,,,,
177,6/3/2022 8:00,22.633,,,,,
178,6/3/2022 8:15,22.609,,,,,
179,6/3/2022 8:30,22.609,,,,,
180,6/3/2022 8:45,22.609,,,,,
181,6/3/2022 9:00,22.609,,,,,
182,6/3/2022 9:15,22.609,,,,,
183,6/3/2022 9:30,22.633,,,,,
184,6/3/2022 9:45,22.657,,,,,
185,6/3/2022 10:00,22.681,,,,,
186,6/3/2022 10:15,22.729,,,,,
187,6/3/2022 10:30,22.8,,,,,
188,6/3/2022 10:45,22.848,,,,,
189,6/3/2022 11:00,22.92,,,,,
190,6/3/2022 11:15,22.968,,,,,
191,6/3/2022 11:30,23.016,,,,,
192,6/3/2022 11:45,23.064,,,,,
193,6/3/2022 12:00,23.136,,,,,
194,6/3/2022 12:15,23.208,,,,,
195,6/3/2022 12:30,23.256,,,,,
196,6/3/2022 12:45,23.328,,,,,
197,6/3/2022 13:00,23.376,,,,,
198,6/3/2022 13:15,23.448,,,,,
199,6/3/2022 13:30,23.497,,,,,
200,6/3/2022 13:45,23.545,,,,,
201,6/3/2022 14:00,23.617,,,,,
202,6/3/2022 14:15,23.737,,,,,
203,6/3/2022 14:30,23.785,,,,,
204,6/3/2022 14:45,23.857,,,,,
205,6/3/2022 15:00,23.905,,,,,
206,6/3/2022 15:15,23.978,,,,,
207,6/3/2022 15:30,24.026,,,,,
208,6/3/2022 15:45,24.074,,,,,
209,6/3/2022 16:00,24.146,,,,,
210,6/3/2022 16:15,24.195,,,,,
211,6/3/2022 16:30,24.243,,,,,
212,6/3/2022 16:45,24.291,,,,,
213,6/3/2022 17:00,24.315,,,,,
214,6/3/2022 17:15,24.339,,,,,
215,6/3/2022 17:30,24.363,,,,,
216,6/3/2022 17:45,24.388,,,,,
217,6/3/2022 18:00,24.412,,,,,
218,6/3/2022 18:15,24.412,,,,,
219,6/3/2022 18:30,24.412,,,,,
220,6/3/2022 18:45,24.388,,,,,
221,6/3/2022 19:00,24.388,,,,,
222,6/3/2022 19:15,24.363,,,,,
223,6/3/2022 19:30,24.339,,,,,
224,6/3/2022 19:45,24.315,,,,,
225,6/3/2022 20:00,24.291,,,,,
226,6/3/2022 20:15,24.267,,,,,
227,6/3/2022 20:30,24.219,,,,,
228,6/3/2022 20:45,24.195,,,,,
229,6/3/2022 21:00,24.171,,,,,
230,6/3/2022 21:15,24.122,,,,,
231,6/3/2022 21:30,24.098,,,,,
232,6/3/2022 21:45,24.074,,,,,
233,6/3/2022 22:00,24.026,,,,,
234,6/3/2022 22:15,24.002,,,,,
235,6/3/2022 22:30,23.978,,,,,
236,6/3/2022 22:45,23.954,,,,,
237,6/3/2022 23:00,23.93,,,,,
238,6/3/2022 23:15,23.905,,,,,
239,6/3/2022 23:30,23.881,,,,,
240,6/3/2022 23:45,23.857,,,,,
241,6/4/2022 0:00,23.833,,,,,
242,6/4/2022 0:15,23.809,,,,,
243,6/4/2022 0:30,23.785,,,,,
244,6/4/2022 0:45,23.737,,,,,
245,6/4/2022 1:00,23.713,,,,,
246,6/4/2022 1:15,23.689,,,,,
247,6/4/2022 1:30,23.665,,,,,
248,6/4/2022 1:45,23.641,,,,,
249,6/4/2022 2:00,23.617,,,,,
250,6/4/2022 2:15,23.593,,,,,
251,6/4/2022 2:30,23.545,,,,,
252,6/4/2022 2:45,23.521,,,,,
253,6/4/2022 3:00,23.472,,,,,
254,6/4/2022 3:15,23.448,,,,,
255,6/4/2022 3:30,23.424,,,,,
256,6/4/2022 3:45,23.4,,,,,
257,6/4/2022 4:00,23.376,,,,,
258,6/4/2022 4:15,23.352,,,,,
259,6/4/2022 4:30,23.328,,,,,
260,6/4/2022 4:45,23.304,,,,,
261,6/4/2022 5:00,23.256,,,,,
262,6/4/2022 5:15,23.232,,,,,
263,6/4/2022 5:30,23.208,,,,,
264,6/4/2022 5:45,23.184,,,,,
265,6/4/2022 6:00,23.16,,,,,
266,6/4/2022 6:15,23.136,,,,,
267,6/4/2022 6:30,23.112,,,,,
268,6/4/2022 6:45,23.088,,,,,
269,6/4/2022 7:00,23.064,,,,,
270,6/4/2022 7:15,23.064,,,,,
271,6/4/2022 7:30,23.064,,,,,
272,6/4/2022 7:45,23.04,,,,,
273,6/4/2022 8:00,23.016,,,,,
274,6/4/2022 8:15,23.016,,,,,
275,6/4/2022 8:30,23.016,,,,,
276,6/4/2022 8:45,23.016,,,,,
277,6/4/2022 9:00,23.04,,,,,
278,6/4/2022 9:15,23.064,,,,,
279,6/4/2022 9:30,23.088,,,,,
280,6/4/2022 9:45,23.112,,,,,
281,6/4/2022 10:00,23.136,,,,,
282,6/4/2022 10:15,23.184,,,,,
283,6/4/2022 10:30,23.232,,,,,
284,6/4/2022 10:45,23.28,,,,,
285,6/4/2022 11:00,23.328,,,,,
286,6/4/2022 11:15,23.376,,,,,
287,6/4/2022 11:30,23.424,,,,,
288,6/4/2022 11:45,23.472,,,,,
289,6/4/2022 12:00,23.521,,,,,
290,6/4/2022 12:15,23.569,,,,,
291,6/4/2022 12:30,23.617,,,,,
292,6/4/2022 12:45,23.689,,,,,
293,6/4/2022 13:00,23.737,,,,,
294,6/4/2022 13:15,23.785,,,,,
295,6/4/2022 13:30,23.833,,,,,
296,6/4/2022 13:45,23.905,,,,,
297,6/4/2022 14:00,23.954,,,,,
298,6/4/2022 14:15,24.026,,,,,
299,6/4/2022 14:30,24.098,,,,,
300,6/4/2022 14:45,24.146,,,,,
301,6/4/2022 15:00,24.219,,,,,
302,6/4/2022 15:15,24.291,,,,,
303,6/4/2022 15:30,24.363,,,,,
304,6/4/2022 15:45,24.412,,,,,
305,6/4/2022 16:00,24.484,,,,,
306,6/4/2022 16:15,24.557,,,,,
307,6/4/2022 16:30,24.605,,,,,
308,6/4/2022 16:45,24.677,,,,,
309,6/4/2022 17:00,24.726,,,,,
310,6/4/2022 17:15,24.774,,,,,
311,6/4/2022 17:30,24.823,,,,,
312,6/4/2022 17:45,24.847,,,,,
313,6/4/2022 18:00,24.871,,,,,
314,6/4/2022 18:15,24.895,,,,,
315,6/4/2022 18:30,24.895,,,,,
316,6/4/2022 18:45,24.895,,,,,
317,6/4/2022 19:00,24.871,,,,,
318,6/4/2022 19:15,24.847,,,,,
319,6/4/2022 19:30,24.823,,,,,
320,6/4/2022 19:45,24.798,,,,,
321,6/4/2022 20:00,24.75,,,,,
322,6/4/2022 20:15,24.702,,,,,
323,6/4/2022 20:30,24.653,,,,,
324,6/4/2022 20:45,24.605,,,,,
325,6/4/2022 21:00,24.557,,,,,
326,6/4/2022 21:15,24.508,,,,,
327,6/4/2022 21:30,24.484,,,,,
328,6/4/2022 21:45,24.436,,,,,
329,6/4/2022 22:00,24.388,,,,,
330,6/4/2022 22:15,24.363,,,,,
331,6/4/2022 22:30,24.315,,,,,
332,6/4/2022 22:45,24.267,,,,,
333,6/4/2022 23:00,24.219,,,,,
334,6/4/2022 23:15,24.195,,,,,
335,6/4/2022 23:30,24.146,,,,,
336,6/4/2022 23:45,24.122,,,,,
337,6/5/2022 0:00,24.074,,,,,
338,6/5/2022 0:15,24.05,,,,,
339,6/5/2022 0:30,24.002,,,,,
340,6/5/2022 0:45,23.978,,,,,
341,6/5/2022 1:00,23.93,,,,,
342,6/5/2022 1:15,23.881,,,,,
343,6/5/2022 1:30,23.833,,,,,
344,6/5/2022 1:45,23.809,,,,,
345,6/5/2022 2:00,23.737,,,,,
346,6/5/2022 2:15,23.689,,,,,
347,6/5/2022 2:30,23.641,,,,,
348,6/5/2022 2:45,23.593,,,,,
349,6/5/2022 3:00,23.545,,,,,
350,6/5/2022 3:15,23.472,,,,,
351,6/5/2022 3:30,23.424,,,,,
352,6/5/2022 3:45,23.376,,,,,
353,6/5/2022 4:00,23.304,,,,,
354,6/5/2022 4:15,23.256,,,,,
355,6/5/2022 4:30,23.184,,,,,
356,6/5/2022 4:45,23.136,,,,,
357,6/5/2022 5:00,23.064,,,,,
358,6/5/2022 5:15,23.016,,,,,
359,6/5/2022 5:30,22.944,,,,,
360,6/5/2022 5:45,22.872,,,,,
361,6/5/2022 6:00,22.824,,,,,
362,6/5/2022 6:15,22.776,,,,,
363,6/5/2022 6:30,22.729,,,,,
364,6/5/2022 6:45,22.705,,,,,
365,6/5/2022 7:00,22.705,,,,,
366,6/5/2022 7:15,22.705,,,,,
367,6/5/2022 7:30,22.705,,,,,
368,6/5/2022 7:45,22.729,,,,,
369,6/5/2022 8:00,22.729,,,,,
370,6/5/2022 8:15,22.776,,,,,
371,6/5/2022 8:30,22.8,,,,,
372,6/5/2022 8:45,22.848,,,,,
373,6/5/2022 9:00,22.896,,,,,
374,6/5/2022 9:15,22.92,,,,,
375,6/5/2022 9:30,22.968,,,,,
376,6/5/2022 9:45,23.016,,,,,
377,6/5/2022 10:00,23.088,,,,,
378,6/5/2022 10:15,23.16,,,,,
379,6/5/2022 10:30,23.208,,,,,
380,6/5/2022 10:45,23.28,,,,,
381,6/5/2022 11:00,23.328,,,,,
382,6/5/2022 11:15,23.352,,,,,
383,6/5/2022 11:30,23.4,,,,,
384,6/5/2022 11:45,23.448,,,,,
385,6/5/2022 12:00,23.472,,,,,
386,6/5/2022 12:15,23.521,,,,,
387,6/5/2022 12:30,23.545,,,,,
388,6/5/2022 12:45,23.569,,,,,
389,6/5/2022 13:00,23.593,,,,,
390,6/5/2022 13:15,23.617,,,,,
391,6/5/2022 13:30,23.641,,,,,
392,6/5/2022 13:45,23.689,,,,,
393,6/5/2022 14:00,23.713,,,,,
394,6/5/2022 14:15,23.737,,,,,
395,6/5/2022 14:30,23.785,,,,,
396,6/5/2022 14:45,23.833,,,,,
397,6/5/2022 15:00,23.881,,,,,
398,6/5/2022 15:15,23.954,,,,,
399,6/5/2022 15:30,24.002,,,,,
400,6/5/2022 15:45,24.074,,,,,
401,6/5/2022 16:00,24.122,,,,,
402,6/5/2022 16:15,24.171,,,,,
403,6/5/2022 16:30,24.219,,,,,
404,6/5/2022 16:45,24.267,,,,,
405,6/5/2022 17:00,24.315,,,,,
406,6/5/2022 17:15,24.339,,,,,
407,6/5/2022 17:30,24.363,,,,,
408,6/5/2022 17:45,24.412,,,,,
409,6/5/2022 18:00,24.412,,,,,
410,6/5/2022 18:15,24.412,,,,,
411,6/5/2022 18:30,24.436,,,,,
412,6/5/2022 18:45,24.412,,,,,
413,6/5/2022 19:00,24.412,,,,,
414,6/5/2022 19:15,24.412,,,,,
415,6/5/2022 19:30,24.388,,,,,
416,6/5/2022 19:45,24.363,,,,,
417,6/5/2022 20:00,24.339,,,,,
418,6/5/2022 20:15,24.315,,,,,
419,6/5/2022 20:30,24.267,,,,,
420,6/5/2022 20:45,24.243,,,,,
421,6/5/2022 21:00,24.219,,,,,
422,6/5/2022 21:15,24.171,,,,,
423,6/5/2022 21:30,24.122,,,,,
424,6/5/2022 21:45,24.074,,,,,
425,6/5/2022 22:00,24.05,,,,,
426,6/5/2022 22:15,24.002,,,,,
427,6/5/2022 22:30,23.978,,,,,
428,6/5/2022 22:45,23.93,,,,,
429,6/5/2022 23:00,23.881,,,,,
430,6/5/2022 23:15,23.857,,,,,
431,6/5/2022 23:30,23.809,,,,,
432,6/5/2022 23:45,23.785,,,,,
433,6/6/2022 0:00,23.737,,,,,
434,6/6/2022 0:15,23.713,,,,,
435,6/6/2022 0:30,23.665,,,,,
436,6/6/2022 0:45,23.641,,,,,
437,6/6/2022 1:00,23.593,,,,,
438,6/6/2022 1:15,23.545,,,,,
439,6/6/2022 1:30,23.497,,,,,
440,6/6/2022 1:45,23.472,,,,,
441,6/6/2022 2:00,23.448,,,,,
442,6/6/2022 2:15,23.376,,,,,
443,6/6/2022 2:30,23.352,,,,,
444,6/6/2022 2:45,23.304,,,,,
445,6/6/2022 3:00,23.256,,,,,
446,6/6/2022 3:15,23.208,,,,,
447,6/6/2022 3:30,23.16,,,,,
448,6/6/2022 3:45,23.112,,,,,
449,6/6/2022 4:00,23.064,,,,,
450,6/6/2022 4:15,23.016,,,,,
451,6/6/2022 4:30,22.968,,,,,
452,6/6/2022 4:45,22.92,,,,,
453,6/6/2022 5:00,22.872,,,,,
454,6/6/2022 5:15,22.824,,,,,
455,6/6/2022 5:30,22.776,,,,,
456,6/6/2022 5:45,22.729,,,,,
457,6/6/2022 6:00,22.705,,,,,
458,6/6/2022 6:15,22.681,,,,,
459,6/6/2022 6:30,22.633,,,,,
460,6/6/2022 6:45,22.633,,,,,
461,6/6/2022 7:00,22.609,,,,,
462,6/6/2022 7:15,22.633,,,,,
463,6/6/2022 7:30,22.633,,,,,
464,6/6/2022 7:45,22.657,,,,,
465,6/6/2022 8:00,22.705,,,,,
466,6/6/2022 8:15,22.776,,,,,
467,6/6/2022 8:30,22.872,,,,,
468,6/6/2022 8:45,22.968,,,,,
469,6/6/2022 9:00,23.088,,,,,
470,6/6/2022 9:15,23.208,,,,,
471,6/6/2022 9:30,23.328,,,,,
472,6/6/2022 9:45,23.472,,,,,
473,6/6/2022 10:00,23.593,,,,,
474,6/6/2022 10:15,23.713,,,,,
475,6/6/2022 10:30,23.833,,,,,
476,6/6/2022 10:45,23.905,,,,,
477,6/6/2022 11:00,23.978,,,,,
478,6/6/2022 11:15,24.05,,,,,
479,6/6/2022 11:30,24.098,,,,,
480,6/6/2022 11:45,24.146,,,,,
481,6/6/2022 12:00,24.219,,,,,
482,6/6/2022 12:15,24.267,,,,,
483,6/6/2022 12:30,24.315,,,,,
484,6/6/2022 12:45,24.363,,,,,
485,6/6/2022 13:00,24.412,,,,,
486,6/6/2022 13:15,24.46,,,,,
487,6/6/2022 13:30,24.532,,,,,
488,6/6/2022 13:45,24.605,,,,,
489,6/6/2022 14:00,24.653,,,,,
490,6/6/2022 14:15,24.726,,,,,
491,6/6/2022 14:30,24.823,,,,,
492,6/6/2022 14:45,24.895,,,,,
493,6/6/2022 15:00,24.992,,,,,
494,6/6/2022 15:15,25.04,,,,,
495,6/6/2022 15:30,25.089,,,,,
496,6/6/2022 15:45,24.847,,,,,
497,6/6/2022 16:00,24.532,,,,,
498,6/6/2022 16:15,24.291,,,,,
499,6/6/2022 16:30,24.146,,,,,
500,6/6/2022 16:45,24.122,,,,,
501,6/6/2022 17:00,24.122,,,,,
502,6/6/2022 17:15,24.171,,,,,
503,6/6/2022 17:30,24.243,,,,,
504,6/6/2022 17:45,24.315,,,,,
505,6/6/2022 18:00,24.363,,,,,
506,6/6/2022 18:15,24.412,,,,,
507,6/6/2022 18:30,24.46,,,,,
508,6/6/2022 18:45,24.508,,,,,
509,6/6/2022 19:00,24.557,,,,,
510,6/6/2022 19:15,24.581,,,,,
511,6/6/2022 19:30,24.605,,,,,
512,6/6/2022 19:45,24.605,,,,,
513,6/6/2022 20:00,24.605,,,,,
514,6/6/2022 20:15,24.581,,,,,
515,6/6/2022 20:30,24.581,,,,,
516,6/6/2022 20:45,24.557,,,,,
517,6/6/2022 21:00,24.532,,,,,
518,6/6/2022 21:15,24.508,,,,,
519,6/6/2022 21:30,24.508,,,,,
520,6/6/2022 21:45,24.484,,,,,
521,6/6/2022 22:00,24.46,,,,,
522,6/6/2022 22:15,24.46,,,,,
523,6/6/2022 22:30,24.436,,,,,
524,6/6/2022 22:45,24.412,,,,,
525,6/6/2022 23:00,24.388,,,,,
526,6/6/2022 23:15,24.363,,,,,
527,6/6/2022 23:30,24.363,,,,,
528,6/6/2022 23:45,24.339,,,,,
529,6/7/2022 0:00,24.315,,,,,
530,6/7/2022 0:15,24.291,,,,,
531,6/7/2022 0:30,24.267,,,,,
532,6/7/2022 0:45,24.267,,,,,
533,6/7/2022 1:00,24.243,,,,,
534,6/7/2022 1:15,24.219,,,,,
535,6/7/2022 1:30,24.219,,,,,
536,6/7/2022 1:45,24.195,,,,,
537,6/7/2022 2:00,24.171,,,,,
538,6/7/2022 2:15,24.146,,,,,
539,6/7/2022 2:30,24.122,,,,,
540,6/7/2022 2:45,24.098,,,,,
541,6/7/2022 3:00,24.074,,,,,
542,6/7/2022 3:15,24.074,,,,,
543,6/7/2022 3:30,24.05,,,,,
544,6/7/2022 3:45,24.026,,,,,
545,6/7/2022 4:00,24.002,,,,,
546,6/7/2022 4:15,23.978,,,,,
547,6/7/2022 4:30,23.954,,,,,
548,6/7/2022 4:45,23.93,,,,,
549,6/7/2022 5:00,23.905,,,,,
550,6/7/2022 5:15,23.857,,,,,
551,6/7/2022 5:30,23.833,,,,,
552,6/7/2022 5:45,23.809,,,,,
553,6/7/2022 6:00,23.761,,,,,
554,6/7/2022 6:15,23.737,,,,,
555,6/7/2022 6:30,23.737,,,,,
556,6/7/2022 6:45,23.713,,,,,
557,6/7/2022 7:00,23.737,,,,,
558,6/7/2022 7:15,23.737,,,,,
559,6/7/2022 7:30,23.737,,,,,
560,6/7/2022 7:45,23.785,,,,,
561,6/7/2022 8:00,23.809,,,,,
562,6/7/2022 8:15,23.857,,,,,
563,6/7/2022 8:30,23.93,,,,,
564,6/7/2022 8:45,23.978,,,,,
565,6/7/2022 9:00,24.05,,,,,
566,6/7/2022 9:15,24.122,,,,,
567,6/7/2022 9:30,24.219,,,,,
568,6/7/2022 9:45,24.315,,,,,
569,6/7/2022 10:00,24.388,,,,,
570,6/7/2022 10:15,24.484,,,,,
571,6/7/2022 10:30,24.581,,,,,
572,6/7/2022 10:45,24.653,,,,,
573,6/7/2022 11:00,24.726,,,,,
574,6/7/2022 11:15,24.798,,,,,
575,6/7/2022 11:30,24.847,,,,,
576,6/7/2022 11:45,24.895,,,,,
577,6/7/2022 12:00,24.968,,,,,
578,6/7/2022 12:15,24.944,,,,,
579,6/7/2022 12:30,24.992,,,,,
580,6/7/2022 12:45,25.016,,,,,
581,6/7/2022 13:00,25.065,,,,,
582,6/7/2022 13:15,25.089,,,,,
583,6/7/2022 13:30,25.089,,,,,
584,6/7/2022 13:45,25.137,,,,,
585,6/7/2022 14:00,25.137,,,,,
586,6/7/2022 14:15,25.162,,,,,
587,6/7/2022 14:30,25.186,,,,,
588,6/7/2022 14:45,25.21,,,,,
589,6/7/2022 15:00,25.234,,,,,
590,6/7/2022 15:15,25.234,,,,,
591,6/7/2022 15:30,25.258,,,,,
592,6/7/2022 15:45,25.258,,,,,
593,6/7/2022 16:00,25.234,,,,,
594,6/7/2022 16:15,25.234,,,,,
595,6/7/2022 16:30,25.234,,,,,
596,6/7/2022 16:45,25.186,,,,,
597,6/7/2022 17:00,25.137,,,,,
598,6/7/2022 17:15,25.113,,,,,
599,6/7/2022 17:30,25.089,,,,,
600,6/7/2022 17:45,25.04,,,,,
601,6/7/2022 18:00,25.016,,,,,
602,6/7/2022 18:15,24.992,,,,,
603,6/7/2022 18:30,24.992,,,,,
604,6/7/2022 18:45,24.944,,,,,
605,6/7/2022 19:00,24.919,,,,,
606,6/7/2022 19:15,24.895,,,,,
607,6/7/2022 19:30,24.871,,,,,
608,6/7/2022 19:45,24.847,,,,,
609,6/7/2022 20:00,24.823,,,,,
610,6/7/2022 20:15,24.798,,,,,
611,6/7/2022 20:30,24.75,,,,,
612,6/7/2022 20:45,24.726,,,,,
613,6/7/2022 21:00,24.702,,,,,
614,6/7/2022 21:15,24.677,,,,,
615,6/7/2022 21:30,24.653,,,,,
616,6/7/2022 21:45,24.629,,,,,
617,6/7/2022 22:00,24.605,,,,,
618,6/7/2022 22:15,24.581,,,,,
619,6/7/2022 22:30,24.557,,,,,
620,6/7/2022 22:45,24.532,,,,,
621,6/7/2022 23:00,24.508,,,,,
622,6/7/2022 23:15,24.46,,,,,
623,6/7/2022 23:30,24.412,,,,,
624,6/7/2022 23:45,24.388,,,,,
625,6/8/2022 0:00,24.339,,,,,
626,6/8/2022 0:15,24.315,,,,,
627,6/8/2022 0:30,24.291,,,,,
628,6/8/2022 0:45,24.267,,,,,
629,6/8/2022 1:00,24.219,,,,,
630,6/8/2022 1:15,24.219,,,,,
631,6/8/2022 1:30,24.171,,,,,
632,6/8/2022 1:45,24.171,,,,,
633,6/8/2022 2:00,24.146,,,,,
634,6/8/2022 2:15,24.122,,,,,
