"","x","y"
"171",2023-02-01,347.287142857143
"172",2023-02-02,346.598571428571
"173",2023-02-03,345.91
"174",2023-02-04,345.221428571429
"175",2023-02-05,344.532857142857
"176",2023-02-06,343.844285714286
"177",2023-02-07,343.155714285714
"178",2023-02-08,342.467142857143
"179",2023-02-09,341.778571428571
"180",2023-02-10,341.09
"181",2023-02-11,340.401428571429
"182",2023-02-12,339.712857142857
"183",2023-02-13,339.024285714286
"184",2023-02-14,338.335714285714
"185",2023-02-15,337.647142857143
"186",2023-02-16,336.958571428571
"187",2023-02-17,336.27
"188",2023-02-18,335.581428571429
"189",2023-02-19,334.892857142857
"190",2023-02-20,334.204285714286
"191",2023-02-21,333.515714285714
"192",2023-02-22,332.827142857143
"193",2023-02-23,332.138571428571
"194",2023-02-24,331.45
"195",2023-02-25,332.496296296296
"196",2023-02-26,333.542592592593
"197",2023-02-27,334.588888888889
"198",2023-02-28,335.635185185185
"199",2023-03-01,336.681481481481
"200",2023-03-02,337.727777777778
"201",2023-03-03,338.774074074074
"202",2023-03-04,339.82037037037
"203",2023-03-05,340.866666666667
"204",2023-03-06,341.912962962963
"205",2023-03-07,342.959259259259
"206",2023-03-08,344.005555555556
"207",2023-03-09,345.051851851852
"208",2023-03-10,346.098148148148
"209",2023-03-11,347.144444444444
"210",2023-03-12,348.190740740741
"211",2023-03-13,349.237037037037
"212",2023-03-14,350.283333333333
"213",2023-03-15,351.32962962963
"214",2023-03-16,352.375925925926
"215",2023-03-17,353.422222222222
"216",2023-03-18,354.468518518519
"217",2023-03-19,355.514814814815
"218",2023-03-20,356.561111111111
"219",2023-03-21,357.607407407407
"220",2023-03-22,358.653703703704
"221",2023-03-23,359.7
"222",2023-03-24,363.67037037037
"223",2023-03-25,367.640740740741
"224",2023-03-26,371.611111111111
"225",2023-03-27,375.581481481481
"226",2023-03-28,379.551851851852
"227",2023-03-29,383.522222222222
"228",2023-03-30,387.492592592593
"229",2023-03-31,391.462962962963
"230",2023-04-01,395.433333333333
"231",2023-04-02,399.403703703704
"232",2023-04-03,403.374074074074
"233",2023-04-04,407.344444444444
"234",2023-04-05,411.314814814815
"235",2023-04-06,415.285185185185
"236",2023-04-07,419.255555555556
"237",2023-04-08,423.225925925926
"238",2023-04-09,427.196296296296
"239",2023-04-10,431.166666666667
"240",2023-04-11,435.137037037037
"241",2023-04-12,439.107407407407
"242",2023-04-13,443.077777777778
"243",2023-04-14,447.048148148148
"244",2023-04-15,451.018518518518
"245",2023-04-16,454.988888888889
"246",2023-04-17,458.959259259259
"247",2023-04-18,462.92962962963
"248",2023-04-19,466.9
"249",2023-04-20,470.2
"250",2023-04-21,473.5
"251",2023-04-22,476.8
"252",2023-04-23,480.1
"253",2023-04-24,483.4
"254",2023-04-25,486.7
"255",2023-04-26,490
"256",2023-04-27,493.3
"257",2023-04-28,496.6
"258",2023-04-29,499.9
"259",2023-04-30,503.2
"260",2023-05-01,506.5
"261",2023-05-02,509.8
"262",2023-05-03,513.1
"263",2023-05-04,516.4
"264",2023-05-05,519.7
"265",2023-05-06,523
"266",2023-05-07,526.3
"267",2023-05-08,529.6
"268",2023-05-09,536.7609375
"269",2023-05-10,543.921875
"270",2023-05-11,551.0828125
"271",2023-05-12,558.24375
"272",2023-05-13,565.4046875
"273",2023-05-14,572.565625
"274",2023-05-15,579.7265625
"275",2023-05-16,586.8875
"276",2023-05-17,594.0484375
"277",2023-05-18,601.209375
"278",2023-05-19,608.3703125
"279",2023-05-20,615.53125
"280",2023-05-21,622.6921875
"281",2023-05-22,629.853125
"282",2023-05-23,637.0140625
"283",2023-05-24,644.175
"284",2023-05-25,651.3359375
"285",2023-05-26,658.496875
"286",2023-05-27,665.6578125
"287",2023-05-28,672.81875
"288",2023-05-29,679.9796875
"289",2023-05-30,687.140625
"290",2023-05-31,694.3015625
"291",2023-06-01,701.4625
"292",2023-06-02,708.6234375
"293",2023-06-03,715.784375
"294",2023-06-04,722.9453125
"295",2023-06-05,730.10625
"296",2023-06-06,737.2671875
"297",2023-06-07,744.428125
"298",2023-06-08,751.5890625
"299",2023-06-09,758.75
