"","jour.1","E.1","V.1","Er.1","DFM.1","L.1","e.1","PM.1","Pc1.1","f.1","Pg.1","Pa.1","Temp.1","cT.1","Xnum.1","Pl1.1","Pl2.1","Pm1.1","Pj.1","Pr.1","jour.2","E.2","V.2","Er.2","DFM.2","L.2","e.2","PM.2","Pc1.2","f.2","Pg.2","Pa.2","Temp.2","cT.2","Xnum.2","Pl1.2","Pl2.2","Pm1.2","Pj.2","Pr.2","jour.3","E.3","V.3","Er.3","DFM.3","L.3","e.3","PM.3","Pc1.3","f.3","Pg.3","Pa.3","Temp.3","cT.3","Xnum.3","Pl1.3","Pl2.3","Pm1.3","Pj.3","Pr.3"
"57",57,313.198838003994,0.609594140703661,0,0.0708430052145537,2.64970148831492,0.622423805834062,1.42063608992611,13.6997811417586,0.29785439587331,11.7407436529614,7.60134464009331,280.628333333333,0.22083059653382,19318,0,0,1.42063608992611,0.0581149144728803,0.480286484398234,57,218.12550184992,0.425254169671069,0,0.0494017274055962,2.34999108769331,0.62139062902071,0.989885791779474,10.7612218554971,0.29785439587331,9.34842004479657,5.97436733643411,280.628333333333,0.22083059653382,19318,0,0,0.989885791779474,0.0404939227822768,0.382422096138758,57,222.444253166212,0.433631690907514,0,0.0503760487717891,2.36532248192356,0.621451174094928,1.00945398157439,10.9028146571979,0.29785439587331,9.46488005959564,6.05284489181816,280.628333333333,0.22083059653382,19318,0,0,1.00945398157439,0.0412944118620522,0.387186204165826
"58",58,327.574938449469,0.615523203921344,0,0.0721100954166694,2.65826433700279,0.644722868705228,1.74199245671261,16.3782467476256,0.985468956406869,13.9925891937313,30.7543471931014,281.743333333333,0.268573932431029,19319,0,0,1.74199245671261,0.0712608551564543,0.572404242025233,58,229.478898042606,0.429964931802894,0,0.0504049509052506,2.35863660102063,0.646571498634161,1.21521764447651,12.8371148907924,0.985468956406869,11.1173986311078,24.1905110834788,281.743333333333,0.268573932431029,19319,0,0,1.21521764447651,0.0497117241885364,0.454786891019606,58,233.943779700897,0.438401731075576,0,0.0513920629243986,2.37396388878126,0.646466580376554,1.23915747234788,13.0076530331774,0.985468956406869,11.2572947966256,24.5071795678627,281.743333333333,0.268573932431029,19319,0,0,1.23915747234788,0.0506910468026142,0.460509717401257
"59",59,320.171813625556,0.621613635305327,0,0.0722805237910282,2.66700317339012,0.623978176262821,1.73820414874893,16.7707111636813,0.301794167820195,14.3734180661997,9.36758633976788,281.67375,0.265408437136715,19320,0,0,1.73820414874893,0.0711058842987748,0.587983064433901,59,223.648168518866,0.434826121076523,0,0.0505449717396863,2.36749223608389,0.623098287035952,1.21419765090098,13.2055837791861,0.301794167820195,11.4724066857631,7.37485425544568,281.67375,0.265408437136715,19320,0,0,1.21419765090098,0.0496699986264272,0.469309443895586,59,228.037322070087,0.443322796740034,0,0.0515336089550769,2.38281345156288,0.623150150945319,1.23802271452898,13.3774723458421,0.301794167820195,11.6137149681215,7.47101471503246,281.67375,0.265408437136715,19320,0,0,1.23802271452898,0.0506446265025388,0.475090036689057
"60",60,335.31549413518,0.627881616019651,0,0.0736172788160125,2.67593736713349,0.646967836917847,1.85054082800093,17.3238006805515,0.985732814526589,14.7924344858049,32.4674811901755,281.985625,0.279792784894486,19321,0,0,1.85054082800093,0.0757013162698412,0.605124050475833,60,235.626923465687,0.439816231945116,0,0.0516052426845343,2.37651434171956,0.649023610323652,1.29447528887963,13.6058467146453,0.985732814526589,11.7766616498801,25.5846016614663,281.985625,0.279792784894486,19321,0,0,1.29447528887963,0.0529539698688138,0.481755806016746,60,240.169141684424,0.448375116511543,0,0.0526072881229993,2.39183117702165,0.648907121048651,1.31976985181161,13.7849948085496,0.985732814526589,11.923474660762,25.9168144228858,281.985625,0.279792784894486,19321,0,0,1.31976985181161,0.0539887115397068,0.487761584436291
"61",61,327.89882742961,0.634057793666283,0,0.0737947334416802,2.68468273604169,0.626495354639021,1.769889257819,17.0143317413038,0.305689973970536,14.5757792460516,9.59766503573358,281.663125,0.264927290614801,19322,0,0,1.769889257819,0.0724020483317236,0.596261189101516,61,229.771270543178,0.444756163046511,0,0.051751078681491,2.38537875323611,0.625864887784426,1.23976559350279,13.4256302620951,0.305689973970536,11.658237399292,7.56997733958602,281.663125,0.264927290614801,19322,0,0,1.23976559350279,0.0507159236230453,0.476911345677294,61,234.238260908341,0.453375298011014,0,0.0527547084999882,2.40068938974592,0.625902689286209,1.26389160303475,13.5987508501974,0.305689973970536,11.8004283387499,7.66787007411469,281.663125,0.264927290614801,19322,0,0,1.26389160303475,0.0517028624953321,0.482728045917424
"62",62,342.620398439418,0.640190620254258,0,0.0750977883963229,2.69331070506744,0.648351836933198,1.81707286871135,16.9569518229752,0.985987261146497,14.4734707476209,31.678522832784,281.760104166667,0.269340629451689,19323,0,0,1.81707286871135,0.0743322199857978,0.592075986657128,62,241.433381878238,0.449649228320346,0,0.0527864602364963,2.39409459308299,0.650474539041614,1.27457522821543,13.3467359992351,0.985987261146497,11.5476340462497,25.0088473342955,281.760104166667,0.269340629451689,19323,0,0,1.27457522821543,0.0521399047245409,0.472386820045398,62,246.048386593224,0.458328751113098,0,0.053803076712078,2.4094008295102,0.650354660363355,1.29927580985358,13.5207922668596,0.985987261146497,11.6901493209184,25.3309179517426,281.760104166667,0.269340629451689,19323,0,0,1.29927580985358,0.0531503480037949,0.478216788083787
"63",63,333.94865401464,0.647509262209007,0,0.0753140302322106,2.70353512689785,0.624799321007977,2.10811042719184,20.1729004271881,0.309542546193672,17.2719950132078,11.5011560024095,282.597291666667,0.309487007430168,19324,0,0,2.10811042719184,0.0862378888192352,0.706557097969258,63,234.573125958415,0.455513836979443,0,0.0529642619586812,2.40445809728527,0.623854795903085,1.48066872086381,15.947897529232,0.309542546193672,13.8404764354693,9.08764160940867,282.597291666667,0.309487007430168,19324,0,0,1.48066872086381,0.0605707096179326,0.566181663280883,63,239.100783605199,0.464264259738067,0,0.0539828029481198,2.41975709701424,0.623910916108955,1.50924988391675,16.1518166325008,0.309542546193672,14.0078003549267,9.2042136444761,282.597291666667,0.309487007430168,19324,0,0,1.50924988391675,0.0617398984468913,0.573026495210389
"64",64,349.824214662951,0.654084866965465,0,0.0767158122443894,2.71265599405272,0.647921815916693,1.96833420241462,18.2021041195548,0.986026891642499,15.5184272252416,34.0776647678663,282.110625,0.285700648335588,19325,0,0,1.96833420241462,0.0805199689340009,0.634822722964502,64,247.179581064157,0.460768075853936,0,0.0540803299423724,2.41366771944239,0.649885798809999,1.38469596858113,14.3485996798004,0.986026891642499,12.4000037438031,26.9550547855428,282.110625,0.285700648335588,19325,0,0,1.38469596858113,0.0566446877956058,0.507255279620548,64,251.865482472282,0.469582888577063,0,0.0551127396899092,2.42896231037279,0.649775341631954,1.41129598406605,14.5344644989038,0.986026891642499,12.5519640600309,27.2991633659864,282.110625,0.285700648335588,19325,0,0,1.41129598406605,0.0577328324906794,0.513471622316242
"65",65,341.776393488079,0.660798781518356,0,0.0769094614329826,2.72190585322917,0.626584526562234,1.95040767436497,18.5232080974161,0.306919974637662,15.8448383448226,10.4753869225437,281.995416666667,0.280252611258278,19326,0,0,1.95040767436497,0.0797866364135978,0.648175441814853,65,240.803317602981,0.466157585039569,0,0.0542400662047337,2.4230419888227,0.625801424580061,1.37395869654839,14.6697203858047,0.306919974637662,12.7192416780942,8.29345692462879,281.995416666667,0.280252611258278,19326,0,0,1.37395869654839,0.0562054509985966,0.520314560163528,65,245.408582333945,0.475037006988331,0,0.055274176666396,2.43833011767771,0.625848389968859,1.40024347892386,14.855795700549,0.306919974637662,12.8717194505935,8.39889556221201,281.995416666667,0.280252611258278,19326,0,0,1.40024347892386,0.0572807002411864,0.526552070790388
"66",66,357.872712692844,0.667500470020803,0,0.0783338541739561,2.73107659427533,0.649507015074076,2.01578127855835,18.5612221758421,0.985855350947425,15.8159848657732,34.6575413806073,282.131666666667,0.286703203732819,19327,0,0,2.01578127855835,0.0824609183380278,0.646995113172568,66,253.605868084218,0.471523608886592,0,0.0553761997020493,2.43230389816467,0.65157241912359,1.42202400952011,14.6620592156717,0.985855350947425,12.6638162789757,27.4646096969081,282.131666666667,0.286703203732819,19327,0,0,1.42202400952011,0.0581716910316856,0.518047236144211,66,258.370633295216,0.480468151889514,0,0.0564243088381796,2.44758748283476,0.651456438770567,1.44911088230097,14.8502267607927,0.985855350947425,12.8175019667926,27.8122777220641,282.131666666667,0.286703203732819,19327,0,0,1.44911088230097,0.059279751925084,0.52433415977407
"67",67,351.036376484072,0.673121940701848,0,0.0784909938715373,2.73872191680277,0.63177903887906,1.64156342555645,15.5180953813081,0.304277404440281,13.2666708072662,8.68175917253543,280.881875,0.231134334382122,19328,0,0,1.64156342555645,0.0671525373419052,0.542708611143503,67,248.177991985777,0.476044993903514,0,0.0555061918995702,2.44005354023797,0.631570884144112,1.15960354396528,12.3140128904957,0.304277404440281,10.670468639934,6.88613679205519,280.881875,0.231134334382122,19328,0,0,1.15960354396528,0.0474366808346367,0.436504025761845,67,252.874771500035,0.485043230237432,0,0.0565556647774931,2.45533169971391,0.631585124220103,1.18160058413434,12.4688097066921,0.304277404440281,10.7971849010847,6.97294791151086,280.881875,0.231134334382122,19328,0,0,1.18160058413434,0.0483365285276148,0.441687692945384
"68",68,365.488454574548,0.679232932094367,0,0.0797783340198475,2.74698486375931,0.651871156332455,1.83649653595508,16.9235309902164,0.98567954606863,14.4219396863459,31.3756090806928,281.473125,0.256421678530559,19329,0,0,1.83649653595508,0.0751267969845265,0.58996797093098,68,259.682455076732,0.480949890278671,0,0.0565345949759341,2.44840522902297,0.654108232355896,1.29880624801948,13.4010218521826,0.98567954606863,11.5755554453723,24.9054849431374,281.473125,0.256421678530559,19329,0,0,1.29880624801948,0.0531311393225415,0.473529019468235,68,264.522000801011,0.490006966382489,0,0.0575966474234552,2.46367891382207,0.65398288260483,1.32335637609838,13.5711186410269,0.98567954606863,11.7144173023362,25.2183479420025,281.473125,0.256421678530559,19329,0,0,1.32335637609838,0.0541354278970191,0.479209534695338
"69",69,356.989261787114,0.686116125656623,0,0.0799641891553774,2.7562328035586,0.630324753731804,2.01614292563354,19.0074734386983,0.301614605974008,16.2443368069239,10.508280651264,281.968125,0.278972217213543,19330,0,0,2.01614292563354,0.0824757124777747,0.664517993663069,69,252.920636255386,0.486495855195246,0,0.0566887410622347,2.45778036219735,0.629813488808183,1.42758643324269,15.1098819989157,0.301614605974008,13.0884772031157,8.34806317756988,281.968125,0.278972217213543,19330,0,0,1.42758643324269,0.0583992368340144,0.535419125723374,69,257.676268072272,0.495618230117131,0,0.057752389081576,2.47304743092678,0.6298454351638,1.45447022972961,15.2982748448871,0.301614605974008,13.2425824137535,8.45254211614804,281.968125,0.278972217213543,19330,0,0,1.45447022972961,0.0594989903490929,0.541723211054971
"70",70,371.060350751255,0.692039329930796,0,0.0812151902423051,2.76414155914797,0.64956200017648,1.79649762650756,16.4205888555807,0.985499316005472,13.9787620870488,30.4916778197222,281.236458333333,0.246086275451145,19331,0,0,1.79649762650756,0.0734905347369075,0.571838607287415,70,264.14626265094,0.491256285216247,0,0.0576899158047143,2.46577093057649,0.651393149792586,1.27382030021172,13.0201261057302,0.985499316005472,11.2346148495632,24.2457525012843,281.236458333333,0.246086275451145,19331,0,0,1.27382030021172,0.052109022377767,0.459581933577428,70,269.039780283039,0.500435407841626,0,0.0587657061079422,2.48103390030085,0.651291343766617,1.29770594330107,13.1843919778382,0.985499316005472,11.368539429808,24.547904188606,281.236458333333,0.246086275451145,19331,0,0,1.29770594330107,0.0530861284185823,0.465060476310457
"71",71,363.483941956178,0.698122201202986,0,0.0813760971876656,2.77221667482127,0.63075487613378,1.79987836196431,16.8163365924137,0.298931346082324,14.3555762023675,9.23992779733682,281.198125,0.244439142211082,19332,0,0,1.79987836196431,0.0736288327523653,0.587253195329492,71,258.115170300618,0.496163167329983,0,0.0578238264015668,2.47395347908617,0.63022531731637,1.27767529921762,13.3839045358951,0.298931346082324,11.5802417884168,7.3528121855733,281.198125,0.244439142211082,19332,0,0,1.27767529921762,0.0522667214106926,0.473720726849986,71,262.934033676467,0.505399733678393,0,0.0589009777492425,2.48921088400599,0.630258384454953,1.30154865941651,13.5498674239494,0.298931346082324,11.7158089747716,7.4441208173771,281.198125,0.244439142211082,19332,0,0,1.30154865941651,0.0532433249870602,0.47926646477415
"72",72,378.897758804017,0.704618541723463,0,0.0827471870614391,2.78078904656592,0.651440576003786,1.98171460044042,18.0213159454219,0.985314491548906,15.3313636283263,33.4351327932606,281.704166666667,0.266789069164254,19333,0,0,1.98171460044042,0.0810673298608397,0.627170386794239,72,270.431494708096,0.501392150731171,0,0.0589228188060143,2.48261399129527,0.653411200026392,1.40842647777749,14.3112598153224,0.985314491548906,12.3404008268027,26.6275842228001,281.704166666667,0.266789069164254,19333,0,0,1.40842647777749,0.0576154476700901,0.50481706307208,72,275.400514359646,0.510690592995239,0,0.0600132000205738,2.49786698431841,0.653301605576097,1.43464572472171,14.4905524226891,0.985314491548906,12.4864279877557,26.9570331058674,281.704166666667,0.266789069164254,19333,0,0,1.43464572472171,0.0586880160107872,0.510790694200893
"73",73,369.48172762567,0.712070450463394,0,0.0829374490940356,2.79055771803478,0.62860356326079,2.21370700563681,20.6101921847337,0.296227388011654,17.5865046262368,11.1941610063866,282.309583333333,0.295273481157357,19334,0,0,2.21370700563681,0.0905575989606814,0.719422953899352,73,262.921211274385,0.50741397096839,0,0.0590816049011544,2.49251336252337,0.627725888779154,1.57522865340735,16.4325225494381,0.296227388011654,14.2114957598378,8.92223911572758,282.309583333333,0.295273481157357,19334,0,0,1.57522865340735,0.0644389362744965,0.581359199918421,73,267.798114341784,0.516782300275236,0,0.0601735761238419,2.50775958248804,0.627778908478165,1.60444166096053,16.6346110562654,0.296227388011654,14.3764291807936,9.03221103840351,282.309583333333,0.295273481157357,19334,0,0,1.60444166096053,0.0656339723907033,0.588106242120527
"74",74,384.412848949897,0.718321892502253,0,0.0842618707818302,2.79870026723498,0.648314342292253,1.92711353051272,17.3628778413871,0.985124894751614,14.7534032117078,32.2939991656139,281.426354166667,0.25435642301895,19335,0,0,1.92711353051272,0.0788337272292599,0.603527371937252,74,274.878975486402,0.512452316656726,0,0.0601451460239218,2.50073597578973,0.649822731426106,1.37324098814664,13.8063254008738,0.985124894751614,11.8904958244728,25.7640896128906,281.426354166667,0.25435642301895,19335,0,0,1.37324098814664,0.0561760912190725,0.486412497035267,74,279.900095986614,0.521879893157484,0,0.0612498075263478,2.51597821634799,0.649739573823205,1.39859498809675,13.978259800356,0.985124894751614,12.0303192021053,26.0802414451864,281.426354166667,0.25435642301895,19335,0,0,1.39859498809675,0.0572132643199773,0.492132345834015
"75",75,377.395729827276,0.723832664717617,0,0.0843998239994465,2.80583900114048,0.631634205446411,1.65605584593938,15.2612452109888,0.293502491341735,13.0054224282576,8.24412608836803,280.523854166667,0.216677715168462,19336,0,0,1.65605584593938,0.0677453885140186,0.532021548277843,75,269.279469297,0.516910570848828,0,0.0602606998099149,2.50796704905537,0.631094892989619,1.18143364920746,12.1816524852382,0.293502491341735,10.5214798933608,6.58214629583571,280.523854166667,0.216677715168462,19336,0,0,1.18143364920746,0.0483296996084661,0.430409243061394,75,274.2320581814,0.52638959768433,0,0.0613664953314571,2.52320452282401,0.631128455435806,1.20316846383595,12.3306663341234,0.293502491341735,10.6429026833564,6.66262852890931,280.523854166667,0.216677715168462,19336,0,0,1.20316846383595,0.0492188202651743,0.435376366665874
"76",76,388.722340615937,0.728618270218172,0,0.0854084168000405,2.81200900664838,0.646318043831654,1.4775508482743,13.2940354216567,0.984930338356554,11.2940289813113,24.6206462103176,279.868541666667,0.191850365004197,19337,0,0,1.4775508482743,0.0604431647102945,0.462012427360815,76,278.359140316426,0.520774783595329,0,0.0610717274784992,2.514201053629,0.647533700695335,1.05516328520156,10.5909288715964,0.984930338356554,9.11954208174108,19.6705998910221,279.868541666667,0.191850365004197,19337,0,0,1.05516328520156,0.043164273038848,0.37305923161489,76,283.420741611307,0.530298831117019,0,0.0621871367194759,2.52943531837721,0.64746723648038,1.07451270782961,10.7216650452539,0.984930338356554,9.22579090114578,19.9103484751609,279.868541666667,0.191850365004197,19337,0,0,1.07451270782961,0.0439558128632286,0.377405623415248
"77",77,382.788537976708,0.733236353150429,0,0.0855212992313298,2.81793746587591,0.632443557508524,1.39907706487474,12.8008252159882,0.290756411914353,10.8986757201251,6.86702257675889,279.548229166667,0.180467894808618,19338,0,0,1.39907706487474,0.057232984958444,0.445839446029891,77,273.621856899251,0.524514155635487,0,0.0611665728285841,2.52020436542164,0.631975742798057,0.999980491122136,10.2268122263924,0.290756411914353,8.82491801477303,5.48952880921763,279.548229166667,0.180467894808618,19338,0,0,0.999980491122136,0.0409068734267721,0.361006847070449,77,278.625607071828,0.534081166777484,0,0.0622828972075158,2.53543477674485,0.632005125804301,1.01826836146113,10.3513901531771,0.290756411914353,8.92631215869613,5.55625561369864,279.548229166667,0.180467894808618,19338,0,0,1.01826836146113,0.041654987618843,0.365154645401018
"78",78,391.923039961794,0.737105488963292,0,0.0863355674741348,2.8228853298458,0.644136614669266,1.1988677767004,10.75260569903,0.984730625180063,9.13116051835774,19.8871076841168,278.733229166667,0.153668789659496,19339,0,0,1.1988677767004,0.0490428891686536,0.373534514803226,78,280.951812735327,0.527642160296359,0,0.061822070586638,2.52520428887337,0.645058623384547,0.857599486049478,8.57675703727363,0.984730625180063,7.3820909996593,15.9067128733496,278.733229166667,0.153668789659496,19339,0,0,0.857599486049478,0.0350823980449094,0.301984153519944,78,286.043135855536,0.537245394928626,0,0.0629461230872261,2.54043208347932,0.645008838214159,0.873241892932597,8.68202386762756,0.984730625180063,7.4675784366972,16.0995526513346,278.733229166667,0.153668789659496,19339,0,0,0.873241892932597,0.0357222924869898,0.305481245510773
"79",79,387.689176302232,0.740371923453996,0,0.0864135331262796,2.82704899577246,0.634366984285137,0.996942407225576,9.06185885842191,0.287988901760416,7.70878539806035,4.82799519885923,277.817395833333,0.127115583952359,19340,0,0,0.996942407225576,0.040782592488774,0.315348460647207,79,277.570881479761,0.530288778772919,0,0.0618877697568975,2.52941933561845,0.634115405023465,0.71364119968689,7.24436432223261,0.287988901760416,6.24601960468198,3.8634330666671,277.817395833333,0.127115583952359,19340,0,0,0.71364119968689,0.0291933997581917,0.25551011810555,79,282.620962931662,0.539922323430672,0,0.063012445993029,2.54464449197047,0.634132372301983,0.726629668766004,7.33234197313757,0.287988901760416,6.31755126482726,3.91016904926443,277.817395833333,0.127115583952359,19340,0,0,0.726629668766004,0.0297247277844321,0.258436311759875
"80",80,395.440441854823,0.743674819609143,0,0.0871062665125179,2.83124670509461,0.644176448331177,1.02417898213888,9.1797792321083,0.984525547445256,7.79483492614757,16.9310447846993,277.92375,0.130012254765539,19341,0,0,1.02417898213888,0.0418967773478275,0.318868546474029,80,283.794148916322,0.53296200274955,0,0.0624458735595168,2.53366254191115,0.645080667282681,0.733564583526597,7.33046025645374,0.984525547445256,6.30880858484851,13.5537276930146,277.92375,0.130012254765539,19341,0,0,0.733564583526597,0.0300084189992664,0.258078669079365,80,288.918393679579,0.542626331424282,0,0.0635771041995924,2.54888540097272,0.645031856374228,0.746890958621883,7.41995401638467,0.984525547445256,6.38145886491887,13.7173847643009,277.92375,0.130012254765539,19341,0,0,0.746890958621883,0.0305535699738108,0.261050622870107
"81",81,390.824519171238,0.747195376993817,0,0.087187610417772,2.8357073818341,0.633657329485516,1.07796301976855,9.77045742437679,0.285199709025309,8.30851542783023,5.15453474079201,278.146354166667,0.136232007883861,19342,0,0,1.07796301976855,0.0440969570905631,0.339882019687445,81,280.105363376212,0.535816654817853,0,0.0625145889017809,2.53817809208529,0.633303739746853,0.772532987210389,7.81670851296467,0.285199709025309,6.73697888119477,4.12792297285494,278.146354166667,0.136232007883861,19342,0,0,0.772532987210389,0.0316025256556347,0.275594118903877,81,285.18476967801,0.545513553264745,0,0.063646463144746,2.55339813424549,0.633326440802912,0.786541514388605,7.91129911302501,0.285199709025309,6.81384354349452,4.1776751114564,278.146354166667,0.136232007883861,19342,0,0,0.786541514388605,0.0321755818834935,0.278738473258389
"82",82,399.58859545986,0.750922653101895,0,0.0879702120169185,2.84041473526716,0.644651081209314,1.1609092218389,10.3646100103087,0.984314886060965,8.79637161506466,19.1286862989309,278.4821875,0.146023400212001,19343,0,0,1.1609092218389,0.047490093076162,0.359839080328969,82,287.148468605067,0.538835353058908,0,0.0631456138469888,2.54293572062508,0.645590690258812,0.832492430956334,8.28210708842222,0.984314886060965,7.12412784889089,15.3252123172766,278.4821875,0.146023400212001,19343,0,0,0.832492430956334,0.0340553268830893,0.291431481691904,82,292.3114248534,0.548566898734789,0,0.0642848690929371,2.55815322886647,0.645539807475796,0.847558395196535,8.38290174299841,0.984314886060965,7.20589530930204,15.5095569183879,278.4821875,0.146023400212001,19343,0,0,0.847558395196535,0.0346716403989006,0.294776398100937
"83",83,394.7467600487,0.754571415082652,0,0.0880515681762499,2.84500786527299,0.63376034531503,1.12045615673312,10.1296288449248,0.282388577892493,8.6110782745861,5.28779343376466,278.285729166667,0.14023552137248,19344,0,0,1.12045615673312,0.0458352523780696,0.352259161227473,83,283.275432113045,0.541796568369772,0,0.0632145193223124,2.54758551940667,0.633402097744772,0.803999434970292,8.11123927199787,0.282388577892493,6.98846813363806,4.23820277997628,278.285729166667,0.14023552137248,19344,0,0,0.803999434970292,0.0328897447635396,0.285881958625977,83,288.391523619693,0.551561749441525,0,0.0643544106956399,2.56280011704278,0.633424981922665,0.818519932150699,8.20898053507735,0.282388577892493,7.06784766789811,4.28907930137065,278.285729166667,0.14023552137248,19344,0,0,0.818519932150699,0.0334837444920604,0.289129190536479
"84",84,402.361019076912,0.757811346851941,0,0.0887316446389661,2.84907395712572,0.64322309928956,1.0126368245699,9.01309024679201,0.984098409840984,7.64623897552319,16.6273492750036,277.780729166667,0.126128066854645,19345,0,0,1.0126368245699,0.0414246145577154,0.312789832141211,84,289.399764213562,0.544422777814627,0,0.0637633440958451,2.55169512588546,0.643974576925948,0.727092420399653,7.20823015536418,0.984098409840984,6.19785428985871,13.3325622558806,277.780729166667,0.126128066854645,19345,0,0,0.727092420399653,0.0297436578762427,0.253539787229569,84,294.588205166497,0.554217974077389,0,0.0649096281346434,2.56690752916433,0.643934337977113,0.740197319093392,7.2956047254416,0.984098409840984,6.26869014063835,13.4922862722456,277.780729166667,0.126128066854645,19345,0,0,0.740197319093392,0.0302797487669099,0.256437516942945
"85",85,398.429413797804,0.760745747783845,0,0.0887951486167605,2.85274662029313,0.634481108396288,0.905998784590561,8.15154052657675,0.279555248505288,6.92518619929173,4.21993524746866,277.2459375,0.112363402927874,19346,0,0,0.905998784590561,0.0370623006499522,0.283293242044514,85,286.253832829903,0.546805558441979,0,0.0638172876490589,2.55541238457009,0.634198523229109,0.650882804872858,6.53090984222228,0.279555248505288,5.62336228055008,3.38497845856365,277.2459375,0.112363402927874,19346,0,0,0.650882804872858,0.0266260999599285,0.230038656839407,85,291.404264278603,0.556627744063845,0,0.0649640614697564,2.57062250137944,0.634217016464713,0.662593418531195,6.60940000683697,0.279555248505288,5.68705716803708,3.42545911894333,277.2459375,0.112363402927874,19346,0,0,0.662593418531195,0.0271051538964047,0.232644266372288
"86",86,405.029845279299,0.763561135459988,0,0.0893852902158529,2.85626146091084,0.642613799875489,0.881665476723186,7.83385072595068,0.983875874657743,6.64431491569764,14.4342822074458,277.1046875,0.108923772398205,19347,0,0,0.881665476723186,0.0360668816854598,0.271803451844402,86,291.565866922248,0.549089465891143,0,0.0642938614670522,2.55896527361025,0.643280527474997,0.633719721422114,6.27015853174673,0.983875874657743,5.39002158002697,11.5821926240913,277.1046875,0.108923772398205,19347,0,0,0.633719721422114,0.0259239981803779,0.220493232117269,86,296.778871779138,0.558937649440371,0,0.0654461676220384,2.57417346816193,0.643245048644226,0.645103133020527,6.34587261540706,0.983875874657743,5.45137668860104,11.7204801159418,277.1046875,0.108923772398205,19347,0,0,0.645103133020527,0.026389667042476,0.223003126743022
"87",87,401.214648071416,0.766378726695145,0,0.0894442205082475,2.85977041310154,0.634220354533746,0.873134509235562,7.83038391194551,0.276699456886804,6.64951531497049,4.01518670406276,277.0440625,0.107472093870339,19348,0,0,0.873134509235562,0.0357178996699881,0.27201618806947,87,288.511685746315,0.551378638678776,0,0.0643440614477385,2.56251648109129,0.633899352475818,0.627885494772414,6.27702016611391,0.276699456886804,5.40244777881322,3.22283899018101,277.0440625,0.107472093870339,19348,0,0,0.627885494772414,0.0256853335531965,0.22100155897508,87,293.687869586637,0.56125267974157,0,0.0654968161556513,2.57772251099952,0.633919947583754,0.63914692298135,6.35226234392784,0.276699456886804,5.46347151083013,3.26126015142658,277.0440625,0.107472093870339,19348,0,0,0.63914692298135,0.0261460123588707,0.223497897757493
"88",88,409.216708267615,0.769790313313753,0,0.0901595316812793,2.86400761889722,0.644002795262513,1.07170117677425,9.49624814894247,0.983647022523912,8.05134441991478,17.4983083451419,277.975104166667,0.13142822380256,19349,0,0,1.07170117677425,0.0438407996744333,0.329361752579006,88,294.956211057161,0.554147810640409,0,0.0649220892360634,2.5667992019574,0.644820388144875,0.771045848921751,7.60517505816205,0.983647022523912,6.53524582945453,14.0497003690085,277.975104166667,0.13142822380256,19349,0,0,0.771045848921751,0.0315416902910636,0.267341689494705,88,300.208053326946,0.564053280474159,0,0.0660815326573144,2.58200293424807,0.644776270114544,0.784853671422445,7.69675382568155,0.983647022523912,6.60941772890982,14.2169375659914,277.975104166667,0.13142822380256,19349,0,0,0.784853671422445,0.0321065361579079,0.270375889191377
"89",89,405.551149414796,0.772462731197971,0,0.0902130309820417,2.86731803778215,0.636026100288635,0.828969352030717,7.42778761193622,0.273820934857947,6.30690620675641,3.76222875911705,276.775208333333,0.101210228342521,19350,0,0,0.828969352030717,0.0339112059277685,0.258000847221325,89,292.018537808023,0.556320953373469,0,0.0649677907938174,2.57015014021643,0.635904416225581,0.59674893743251,5.95957717024425,0.273820934857947,5.12861685002114,3.02190392110581,276.775208333333,0.101210228342521,19350,0,0,0.59674893743251,0.0244116094942205,0.209799773296378,89,297.235152143844,0.56625085977814,0,0.0661276361628818,2.58535179234672,0.635913627046511,0.607415908382424,6.03070996750127,0.273820934857947,5.18628715739605,3.05780878439865,276.775208333333,0.101210228342521,19350,0,0,0.607415908382424,0.0248479704376281,0.212158931285172
"90",90,409.432866014265,0.774127189146103,0,0.0905608789626526,2.86937600396634,0.6407331839084,0.523006827071027,4.63321284965207,0.983411580594679,3.92812075758971,8.51492944912087,274.814479166667,0.0636338492397273,19351,0,0,0.523006827071027,0.0213949914686076,0.160690273522719,90,295.145916981448,0.557673247818874,0,0.0652490574558133,2.57223094590576,0.641156138827805,0.376664976711242,3.71404170695024,0.983411580594679,3.19141489115585,6.84142088037541,274.814479166667,0.0636338492397273,19351,0,0,0.376664976711242,0.0154084871289183,0.130553351954226,90,300.399177728579,0.56761842957239,0,0.0664121473211365,2.58743143980286,0.641134413088345,0.383388160409394,3.75856445804014,0.983411580594679,3.22746471442977,6.92259004277503,274.814479166667,0.0636338492397273,19351,0,0,0.383388160409394,0.0156835169190061,0.132028066281971
