"","x"
"1",11.4760277196765
"2",11.6950285434723
"3",11.8605609387159
"4",11.097354054451
"5",10.1371196731925
"6",10.0265205949545
"7",9.82216865569353
"8",9.27283548563719
"9",9.0399182215333
"10",8.9417706951499
"11",8.9732657968998
"12",8.83703117072582
"13",8.20053713768721
"14",7.72078616917133
"15",7.0103152692318
"16",6.79424422234297
"17",6.7737357839942
"18",7.0103152692318
"19",7.26886808127165
"20",7.42414625734091
"21",7.30036318302155
"22",6.78032778203487
"23",7.90755944699049
"24",8.29868466407061
"25",7.8797265663743
"26",7.21246987581253
"27",7.15680411458015
"28",7.12750634551048
"29",7.06231880933046
"30",7.24396497756243
"31",7.40437026321888
"32",7.27179785817862
"33",7.17731255292892
"34",7.36335338652134
"35",7.38312938064337
"36",6.77593311667442
"37",6.35770746320486
"38",7.19782099127769
"39",6.72978913038969
"40",6.10574664920568
"41",5.73586231470108
"42",5.84499650448561
"43",5.71388898789883
"44",5.75124364346266
"45",5.92043825984001
"46",6.04129155725241
"47",5.99441512674093
"48",6.01858578622341
"49",6.05813777446747
"50",5.99954223632812
"51",5.74172186851501
"52",5.81716362386942
"53",6.00759912282228
"54",6.02298045158386
"55",5.83181250840425
"56",5.85158850252628
"57",5.92410048097372
"58",6.13797419518232
"59",6.14529863744974
"60",6.15628530085087
"61",5.91091648489237
"62",6.37894834578037
"63",6.36942657083273
"64",6.47416609525681
"65",6.60087894648314
"66",6.59282205998898
"67",6.52104252576828
"68",6.46977142989635
"69",7.04620503634214
"70",7.35676138848066
"71",7.12823878973722
"72",6.93121129274368
"73",6.77153845131397
"74",6.53276163339615
"75",6.40165411680937
"76",6.25077060610056
"77",6.19656973332167
"78",6.14749597012997
"79",5.93655203282833
"80",5.72121343016624
"81",5.75637075304985
"82",5.70436721295118
"83",5.45899839699268
"84",5.42017885297537
"85",5.53883481770754
"86",5.6274605691433
"87",5.60402235388756
"88",5.25977356731892
"89",5.23706779628992
"90",5.20484025031328
"91",5.18652914464474
"92",4.91186255961657
"93",4.76390882581472
"94",4.86278879642487
"95",4.91332744807005
"96",4.98290964961052
"97",5.22388380020857
"98",5.32203132659197
"99",5.3996704146266
"100",5.40772730112076
"101",5.31617177277803
"102",5.54982148110867
"103",5.77394941449165
"104",5.85744805634022
"105",5.88821071386337
"106",5.79665518552065
"107",5.77321697026491
"108",5.81057162582874
"109",5.82595295459032
"110",5.88381604850292
"111",6.28080081939697
"112",6.46757409721613
"113",5.99075290560722
"114",5.62086857110262
"115",5.73366498202085
"116",5.81789606809616
"117",5.83913695067167
"118",5.86550494283438
"119",5.84646139293909
"120",5.8274178430438
"121",5.72634053975344
"122",5.65968811511993
"123",5.62013612687588
"124",5.66335033625364
"125",5.6853236630559
"126",5.71755120903254
"127",5.75856808573008
"128",5.85085605829954
"129",5.85158850252628
"130",5.92629781365395
"131",6.07058932632208
"132",6.18192084878683
"133",6.2742088213563
"134",6.27787104249001
"135",6.2163457274437
"136",6.14676352590322
"137",6.09842220693827
"138",6.08304087817669
"139",6.17825862765312
"140",6.11160620301962
"141",5.95632802695036
"142",5.8764916062355
"143",5.92117070406675
"144",5.86989960819483
"145",5.74831386655569
"146",5.66774500161409
"147",5.59816280007362
"148",5.73366498202085
"149",5.832544952631
"150",5.83693961799145
"151",5.85818050056696
"152",5.83767206221819
"153",5.88528093695641
"154",6.06326488405466
"155",5.97683646529913
"156",5.76296275109053
"157",5.70802943408489
"158",5.67580188810825
"159",5.68752099573612
"160",5.77980896830559
"161",5.88454849272966
"162",5.81716362386942
"163",5.78786585479975
"164",5.84865872561932
"165",5.89260537922382
"166",5.94314403086901
"167",6.00540179014206
"168",6.08377332240343
"169",6.1181982010603
"170",6.11673331260681
"171",6.18851284682751
"172",6.36210212856531
"173",6.57524339854717
"174",6.52323985844851
"175",6.56059451401234
"176",6.60747094452381
"177",6.64922026544809
"178",6.82866910099983
"179",6.88433486223221
"180",6.90044863522053
"181",6.87554553151131
"182",6.84551531821489
"183",6.98101750016212
"184",7.02862637490034
"185",6.88286997377872
"186",6.92168951779604
"187",7.1663258895278
"188",7.32599873095751
"189",7.41315959393978
"190",7.45271158218384
"191",7.42121648043394
"192",7.44831691682339
"193",7.51423689723015
"194",7.51643422991037
"195",7.66365551948547
"196",7.66145818680525
"197",7.51057467609644
"198",7.59334087371826
"199",7.73470260947943
"200",7.71053194999695
"201",7.60725731402636
"202",7.56624043732882
"203",7.52815333753824
"204",7.58894620835781
"205",7.59700309485197
"206",7.72884305566549
"207",7.82479324936867
"208",7.76180304586887
"209",7.78231148421764
"210",7.67610707134008
"211",7.73030794411898
"212",7.81014436483383
"213",7.74715416133404
"214",7.8306528031826
"215",8.13681448996067
"216",8.27817622572184
"217",8.30307932943106
"218",8.3126011043787
"219",8.31333354860544
"220",8.27011933922768
"221",8.27890866994858
"222",8.49424727261066
"223",8.55504014343023
"224",8.51402326673269
"225",8.47373883426189
"226",8.4825281649828
"227",8.63780634105206
"228",8.76085697114468
"229",8.84801783412695
"230",8.91247292608023
"231",8.99450667947531
"232",9.06848354637623
"233",9.10290842503309
"234",9.22595905512571
"235",9.42005677521229
"236",9.39735100418329
"237",9.27576526254416
"238",9.31385236233473
"239",8.95275735855103
"240",8.2144535779953
"241",8.08554339408875
"242",8.22544024139643
"243",8.35874509066343
"244",8.34995575994253
"245",8.36020997911692
"246",8.42320018261671
"247",8.5843379124999
"248",8.70665609836578
"249",8.8436231687665
"250",8.98425246030092
"251",8.95275735855103
"252",8.93810847401619
"253",9.01940978318453
"254",9.26331371068954
"255",9.48011720180511
"256",9.44495987892151
"257",9.55555895715952
"258",9.53431807458401
"259",9.23694571852684
"260",9.14831996709108
"261",9.20764794945717
"262",9.54310740530491
"263",9.90346996486187
"264",10.1422467827797
"265",10.2455214187503
"266",10.4528031349182
"267",10.7867977023125
"268",11.0563371777534
"269",11.4240241795778
"270",11.5529343634844
"271",11.2877895534039
"272",11.4262215122581
"273",12.0912808701396
"274",12.1051973104477
"275",11.5185094848275
"276",11.071718506515
"277",11.5280312597752
"278",11.8664204925299
"279",11.8964507058263
"280",12.0898159816861
"281",12.1454817429185
"282",12.2758568152785
"283",12.6237678229809
"284",12.6779686957598
"285",12.4516434296966
"286",12.3476363494992
"287",12.2326426059008
"288",12.5234229639173
"289",12.3915830031037
"290",12.45310831815
"291",12.8867153003812
"292",13.0815454646945
"293",13.3049409538507
"294",13.3481551632285
"295",13.3181249499321
"296",13.5576342120767
"297",14.0205389633775
"298",13.7876216992736
"299",13.9612109810114
"300",13.5759453177452
"301",13.9018829986453
"302",14.2351451218128
"303",13.8484145700932
"304",13.8865016698837
"305",14.1062349379063
"306",14.0102847442031
"307",14.2966704368591
"308",14.2732322216034
"309",14.4285103976727
"310",14.5669423565269
"311",14.6343272253871
"312",14.5024872645736
"313",14.4570757225156
"314",14.1677602529526
"315",14.2519913390279
"316",14.6716818809509
"317",14.5610828027129
"318",14.379436634481
"319",14.5808587968349
"320",14.7632374092937
"321",14.6365245580673
"322",14.7178258672357
"323",14.7361369729042
"324",14.7983947321773
"325",14.7698294073343
"326",14.6973174288869
"327",14.3625904172659
"328",14.1545762568712
"329",14.0600909516215
"330",13.9465620964766
"331",13.8440199047327
"332",13.6997283920646
"333",13.4536271318793
"334",12.8383739814162
"335",12.5453962907195
"336",12.5336771830916
"337",12.410626552999
"338",12.5849482789636
"339",12.2656025961041
"340",11.6686605513096
"341",11.5573290288448
"342",11.5917539075017
"343",11.6576738879085
"344",11.6818445473909
"345",11.610797457397
"346",11.41230507195
"347",11.2592242285609
"348",11.0416882932186
"349",10.717215500772
"350",10.5655995458364
"351",10.4938200116158
"352",10.4403515830636
"353",10.3978698179126
"354",10.3253578394651
"355",10.3898129314184
"356",10.4337595850229
"357",10.4352244734764
"358",10.4645222425461
"359",10.2953276261687
"360",10.0397045910358
"361",9.90859707444906
"362",9.91665396094322
"363",9.91665396094322
"364",9.64857937395573
"365",9.47791986912489
"366",9.39149145036936
