"","x"
"225",6.19071017950773
"226",6.30790125578642
"227",6.59062472730875
"228",7.05499436706305
"229",7.00592060387135
"230",6.86236153542995
"231",6.84331798553467
"232",6.94586017727852
"233",6.86529131233692
"234",6.8001037761569
"235",7.04400770366192
"236",7.0945463553071
"237",6.99053927510977
"238",7.05279703438282
"239",7.18170721828938
"240",7.31720940023661
"241",7.31794184446335
"242",7.39411604404449
"243",7.52156133949757
"244",7.48054446280003
"245",7.61384931206703
"246",7.78011415153742
"247",7.92806788533926
"248",8.01083408296108
"249",8.02914518862963
"250",8.43198951333761
"251",8.9241920337081
"252",9.18640706688166
"253",9.24646749347448
"254",9.31971191614866
"255",9.19959106296301
"256",9.08532976359129
"257",9.08313243091106
"258",8.98937956988811
"259",8.68834499269724
"260",8.60557879507542
"261",8.90588092803955
"262",9.28089237213135
"263",9.19885861873627
"264",9.23474838584661
"265",9.31897947192192
"266",9.20691550523043
"267",9.20032350718975
"268",9.40540789067745
"269",9.49769586324692
"270",9.59437850117683
"271",9.758446007967
"272",10.0397045910358
"273",10.4462111368775
"274",10.6908475086093
"275",10.7765434831381
"276",10.8124332502484
"277",10.964049205184
"278",11.1486251503229
"279",11.3251442089677
"280",11.4525895044208
"281",11.4796899408102
"282",11.5185094848275
"283",11.5177770406008
"284",11.8766747117043
"285",12.0802942067385
"286",12.0231635570526
"287",12.1344950795174
"288",12.5219580754638
"289",12.6457411497831
"290",12.8068788796663
"291",12.7409588992596
"292",12.3783990070224
"293",12.4677572026849
"294",12.8024842143059
"295",13.2075258716941
"296",13.6960661709309
"297",14.0835291668773
"298",14.3984801843762
"299",14.5984374582767
"300",14.6064943447709
"301",14.4175237342715
"302",14.2534562274814
"303",14.4482863917947
"304",14.6716818809509
"305",14.6592303290963
"306",14.3559984192252
"307",14.3003326579928
"308",14.4709921628237
"309",14.5574205815792
"310",14.4534135013819
"311",14.2959379926324
"312",14.3208410963416
"313",14.2483291178942
"314",14.4622028321028
"315",14.4145939573646
"316",14.4687948301435
"317",14.2996002137661
"318",14.3003326579928
"319",14.2344126775861
"320",14.2402722314
"321",14.2805566638708
"322",14.1882686913013
"323",14.1538438126445
"324",14.104037605226
"325",14.0307931825519
"326",13.9604785367846
"327",13.9297158792615
"328",13.613299973309
"329",13.326914280653
"330",13.1650441065431
"331",12.9299295097589
"332",13.1123081222177
"333",13.2675862982869
"334",13.2544023022056
"335",13.0756859108806
