#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,12/03/2022 13:45:00,29.86,,,,
2,12/03/2022 14:00:00,23.12,,,,
3,12/03/2022 14:15:00,20.03,,,,
4,12/03/2022 14:30:00,19.22,,,,
5,12/03/2022 14:45:00,19.26,,,,
6,12/03/2022 15:00:00,19.00,,,,
7,12/03/2022 15:15:00,18.57,,,,
8,12/03/2022 15:30:00,18.19,,,,
9,12/03/2022 15:45:00,17.80,,,,
10,12/03/2022 16:00:00,17.37,,,,
11,12/03/2022 16:15:00,17.07,,,,
12,12/03/2022 16:30:00,16.81,,,,
13,12/03/2022 16:45:00,16.43,,,,
14,12/03/2022 17:00:00,16.13,,,,
15,12/03/2022 17:15:00,15.87,,,,
16,12/03/2022 17:30:00,15.61,,,,
17,12/03/2022 17:45:00,15.40,,,,
18,12/03/2022 18:00:00,15.10,,,,
19,12/03/2022 18:15:00,14.93,,,,
20,12/03/2022 18:30:00,14.71,,,,
21,12/03/2022 18:45:00,14.67,,,,
22,12/03/2022 19:00:00,15.01,,,,
23,12/03/2022 19:15:00,15.14,,,,
24,12/03/2022 19:30:00,15.23,,,,
25,12/03/2022 19:45:00,15.18,,,,
26,12/03/2022 20:00:00,15.10,,,,
27,12/03/2022 20:15:00,15.01,,,,
28,12/03/2022 20:30:00,14.84,,,,
29,12/03/2022 20:45:00,14.67,,,,
30,12/03/2022 21:00:00,14.45,,,,
31,12/03/2022 21:15:00,14.24,,,,
32,12/03/2022 21:30:00,13.94,,,,
33,12/03/2022 21:45:00,13.64,,,,
34,12/03/2022 22:00:00,13.34,,,,
35,12/03/2022 22:15:00,13.12,,,,
36,12/03/2022 22:30:00,12.74,,,,
37,12/03/2022 22:45:00,12.48,,,,
38,12/03/2022 23:00:00,12.18,,,,
39,12/03/2022 23:15:00,11.92,,,,
40,12/03/2022 23:30:00,11.67,,,,
41,12/03/2022 23:45:00,11.37,,,,
42,12/04/2022 00:00:00,11.11,,,,
43,12/04/2022 00:15:00,10.89,,,,
44,12/04/2022 00:30:00,10.59,,,,
45,12/04/2022 00:45:00,10.38,,,,
46,12/04/2022 01:00:00,10.12,,,,
47,12/04/2022 01:15:00,9.86,,,,
48,12/04/2022 01:30:00,9.69,,,,
49,12/04/2022 01:45:00,9.44,,,,
50,12/04/2022 02:00:00,9.22,,,,
51,12/04/2022 02:15:00,9.05,,,,
52,12/04/2022 02:30:00,8.79,,,,
53,12/04/2022 02:45:00,8.62,,,,
54,12/04/2022 03:00:00,8.41,,,,
55,12/04/2022 03:15:00,8.23,,,,
56,12/04/2022 03:30:00,7.98,,,,
57,12/04/2022 03:45:00,7.81,,,,
58,12/04/2022 04:00:00,7.59,,,,
59,12/04/2022 04:15:00,7.33,,,,
60,12/04/2022 04:30:00,7.16,,,,
61,12/04/2022 04:45:00,6.95,,,,
62,12/04/2022 05:00:00,6.78,,,,
63,12/04/2022 05:15:00,6.60,,,,
64,12/04/2022 05:30:00,6.43,,,,
65,12/04/2022 05:45:00,6.22,,,,
66,12/04/2022 06:00:00,6.05,,,,
67,12/04/2022 06:15:00,5.87,,,,
68,12/04/2022 06:30:00,5.75,,,,
69,12/04/2022 06:45:00,5.57,,,,
70,12/04/2022 07:00:00,5.45,,,,
71,12/04/2022 07:15:00,5.23,,,,
72,12/04/2022 07:30:00,5.10,,,,
73,12/04/2022 07:45:00,4.97,,,,
74,12/04/2022 08:00:00,4.89,,,,
75,12/04/2022 08:15:00,4.80,,,,
76,12/04/2022 08:30:00,4.72,,,,
77,12/04/2022 08:45:00,5.19,,,,
78,12/04/2022 09:00:00,6.00,,,,
79,12/04/2022 09:15:00,7.16,,,,
80,12/04/2022 09:30:00,8.19,,,,
81,12/04/2022 09:45:00,9.14,,,,
82,12/04/2022 10:00:00,10.08,,,,
83,12/04/2022 10:15:00,10.85,,,,
84,12/04/2022 10:30:00,11.32,,,,
85,12/04/2022 10:45:00,12.10,,,,
86,12/04/2022 11:00:00,12.91,,,,
87,12/04/2022 11:15:00,13.68,,,,
88,12/04/2022 11:30:00,14.33,,,,
89,12/04/2022 11:45:00,14.93,,,,
90,12/04/2022 12:00:00,15.40,,,,
91,12/04/2022 12:15:00,15.87,,,,
92,12/04/2022 12:30:00,16.51,,,,
93,12/04/2022 12:45:00,16.81,,,,
94,12/04/2022 13:00:00,17.07,,,,
95,12/04/2022 13:15:00,17.20,,,,
96,12/04/2022 13:30:00,16.60,,,,
97,12/04/2022 13:45:00,13.81,,,,
98,12/04/2022 14:00:00,12.14,,,,
99,12/04/2022 14:15:00,11.28,,,,
100,12/04/2022 14:30:00,10.29,,,,
101,12/04/2022 14:45:00,8.79,,,,
102,12/04/2022 15:00:00,7.63,,,,
103,12/04/2022 15:15:00,6.43,,,,
104,12/04/2022 15:30:00,5.02,,,,
105,12/04/2022 15:45:00,5.06,,,,
106,12/04/2022 16:00:00,4.93,,,,
107,12/04/2022 16:15:00,4.54,,,,
108,12/04/2022 16:30:00,4.20,,,,
109,12/04/2022 16:45:00,3.47,,,,
110,12/04/2022 17:00:00,2.10,,,,
111,12/04/2022 17:15:00,1.63,,,,
112,12/04/2022 17:30:00,2.83,,,,
113,12/04/2022 17:45:00,6.05,,,,
114,12/04/2022 18:00:00,8.58,,,,
115,12/04/2022 18:15:00,10.42,,,,
116,12/04/2022 18:30:00,11.11,,,,
117,12/04/2022 18:45:00,10.04,,,,
118,12/04/2022 19:00:00,14.67,,,,
119,12/04/2022 19:15:00,16.81,,,,
120,12/04/2022 19:30:00,17.76,,,,
121,12/04/2022 19:45:00,18.49,,,,
122,12/04/2022 20:00:00,18.79,,,,
123,12/04/2022 20:15:00,18.96,,,,
124,12/04/2022 20:30:00,19.22,,,,
125,12/04/2022 20:45:00,19.30,,,,
126,12/04/2022 21:00:00,19.35,,,,
127,12/04/2022 21:15:00,19.43,,,,
128,12/04/2022 21:30:00,19.56,,,,
129,12/04/2022 21:45:00,19.47,,,,
130,12/04/2022 22:00:00,19.65,,,,
131,12/04/2022 22:15:00,19.69,,,,
132,12/04/2022 22:30:00,19.69,,,,
133,12/04/2022 22:45:00,19.60,,,,
134,12/04/2022 23:00:00,19.69,,,,
135,12/04/2022 23:15:00,19.73,,,,
136,12/04/2022 23:30:00,19.90,,,,
137,12/04/2022 23:45:00,19.90,,,,
138,12/05/2022 00:00:00,19.95,,,,
139,12/05/2022 00:15:00,19.95,,,,
140,12/05/2022 00:30:00,19.95,,,,
141,12/05/2022 00:45:00,19.99,,,,
142,12/05/2022 01:00:00,19.86,,,,
143,12/05/2022 01:15:00,19.90,,,,
144,12/05/2022 01:30:00,19.90,,,,
145,12/05/2022 01:45:00,19.82,,,,
146,12/05/2022 02:00:00,19.86,,,,
147,12/05/2022 02:15:00,19.90,,,,
148,12/05/2022 02:30:00,19.82,,,,
149,12/05/2022 02:45:00,19.82,,,,
150,12/05/2022 03:00:00,19.86,,,,
151,12/05/2022 03:15:00,19.82,,,,
152,12/05/2022 03:30:00,19.82,,,,
153,12/05/2022 03:45:00,19.73,,,,
154,12/05/2022 04:00:00,19.77,,,,
155,12/05/2022 04:15:00,19.77,,,,
156,12/05/2022 04:30:00,19.77,,,,
157,12/05/2022 04:45:00,19.73,,,,
158,12/05/2022 05:00:00,19.73,,,,
159,12/05/2022 05:15:00,19.82,,,,
160,12/05/2022 05:30:00,19.69,,,,
161,12/05/2022 05:45:00,19.77,,,,
162,12/05/2022 06:00:00,19.77,,,,
163,12/05/2022 06:15:00,19.69,,,,
164,12/05/2022 06:30:00,19.77,,,,
165,12/05/2022 06:45:00,19.77,,,,
166,12/05/2022 07:00:00,19.69,,,,
167,12/05/2022 07:15:00,19.73,,,,
168,12/05/2022 07:30:00,19.73,,,,
169,12/05/2022 07:45:00,19.65,,,,
170,12/05/2022 08:00:00,19.65,,,,
171,12/05/2022 08:15:00,19.69,,,,
172,12/05/2022 08:30:00,19.60,,,,
173,12/05/2022 08:45:00,19.69,,,,
174,12/05/2022 09:00:00,19.60,,,,
175,12/05/2022 09:15:00,19.60,,,,
176,12/05/2022 09:30:00,19.65,,,,
177,12/05/2022 09:45:00,19.69,,,,
178,12/05/2022 10:00:00,19.73,,,,
179,12/05/2022 10:15:00,19.69,,,,
180,12/05/2022 10:30:00,19.69,,,,
181,12/05/2022 10:45:00,19.77,,,,
182,12/05/2022 11:00:00,19.82,,,,
183,12/05/2022 11:15:00,19.82,,,,
184,12/05/2022 11:30:00,19.86,,,,
185,12/05/2022 11:45:00,19.86,,,,
186,12/05/2022 12:00:00,19.86,,,,
187,12/05/2022 12:15:00,19.90,,,,
188,12/05/2022 12:30:00,4.67,,,,
189,12/05/2022 12:45:00,0.38,,,,
190,12/05/2022 13:00:00,-0.22,,,,
191,12/05/2022 13:15:00,-0.30,,,,
192,12/05/2022 13:30:00,0.21,,,,
193,12/05/2022 13:45:00,3.86,,,,
194,12/05/2022 14:00:00,8.53,,,,
195,12/05/2022 14:15:00,9.05,,,,
196,12/05/2022 14:30:00,12.91,,,,
197,12/05/2022 14:45:00,12.01,,,,
198,12/05/2022 15:00:00,10.21,,,,
199,12/05/2022 15:15:00,9.31,,,,
200,12/05/2022 15:30:00,8.71,,,,
201,12/05/2022 15:45:00,8.23,,,,
202,12/05/2022 16:00:00,7.76,,,,
203,12/05/2022 16:15:00,7.33,,,,
204,12/05/2022 16:30:00,7.03,,,,
205,12/05/2022 16:45:00,6.69,,,,
206,12/05/2022 17:00:00,6.73,,,,
207,12/05/2022 17:15:00,7.33,,,,
208,12/05/2022 17:30:00,7.68,,,,
209,12/05/2022 17:45:00,7.76,,,,
210,12/05/2022 18:00:00,7.76,,,,
211,12/05/2022 18:15:00,7.93,,,,
212,12/05/2022 18:30:00,8.02,,,,
213,12/05/2022 18:45:00,8.88,,,,
214,12/05/2022 19:00:00,9.99,,,,
215,12/05/2022 19:15:00,10.72,,,,
216,12/05/2022 19:30:00,10.81,,,,
217,12/05/2022 19:45:00,10.72,,,,
218,12/05/2022 20:00:00,11.02,,,,
219,12/05/2022 20:15:00,11.15,,,,
220,12/05/2022 20:30:00,10.94,,,,
221,12/05/2022 20:45:00,10.46,,,,
222,12/05/2022 21:00:00,9.91,,,,
223,12/05/2022 21:15:00,9.22,,,,
224,12/05/2022 21:30:00,8.49,,,,
225,12/05/2022 21:45:00,7.85,,,,
226,12/05/2022 22:00:00,7.29,,,,
227,12/05/2022 22:15:00,6.90,,,,
228,12/05/2022 22:30:00,6.56,,,,
229,12/05/2022 22:45:00,6.26,,,,
230,12/05/2022 23:00:00,5.96,,,,
231,12/05/2022 23:15:00,5.75,,,,
232,12/05/2022 23:30:00,5.49,,,,
233,12/05/2022 23:45:00,5.36,,,,
234,12/06/2022 00:00:00,5.23,,,,
235,12/06/2022 00:15:00,5.19,,,,
236,12/06/2022 00:30:00,5.15,,,,
237,12/06/2022 00:45:00,5.15,,,,
238,12/06/2022 01:00:00,5.15,,,,
239,12/06/2022 01:15:00,5.15,,,,
240,12/06/2022 01:30:00,5.19,,,,
241,12/06/2022 01:45:00,5.23,,,,
242,12/06/2022 02:00:00,5.23,,,,
243,12/06/2022 02:15:00,5.27,,,,
244,12/06/2022 02:30:00,5.27,,,,
245,12/06/2022 02:45:00,5.36,,,,
246,12/06/2022 03:00:00,5.49,,,,
247,12/06/2022 03:15:00,5.53,,,,
248,12/06/2022 03:30:00,5.66,,,,
249,12/06/2022 03:45:00,5.75,,,,
250,12/06/2022 04:00:00,5.79,,,,
251,12/06/2022 04:15:00,5.79,,,,
252,12/06/2022 04:30:00,5.79,,,,
253,12/06/2022 04:45:00,5.70,,,,
254,12/06/2022 05:00:00,5.62,,,,
255,12/06/2022 05:15:00,5.53,,,,
256,12/06/2022 05:30:00,5.45,,,,
257,12/06/2022 05:45:00,5.32,,,,
258,12/06/2022 06:00:00,5.36,,,,
259,12/06/2022 06:15:00,5.36,,,,
260,12/06/2022 06:30:00,5.49,,,,
261,12/06/2022 06:45:00,5.62,,,,
262,12/06/2022 07:00:00,5.75,,,,
263,12/06/2022 07:15:00,5.92,,,,
264,12/06/2022 07:30:00,6.05,,,,
265,12/06/2022 07:45:00,6.26,,,,
266,12/06/2022 08:00:00,6.43,,,,
267,12/06/2022 08:15:00,6.69,,,,
268,12/06/2022 08:30:00,6.95,,,,
269,12/06/2022 08:45:00,7.38,,,,
270,12/06/2022 09:00:00,7.81,,,,
271,12/06/2022 09:15:00,8.19,,,,
272,12/06/2022 09:30:00,8.75,,,,
273,12/06/2022 09:45:00,9.22,,,,
274,12/06/2022 10:00:00,9.74,,,,
275,12/06/2022 10:15:00,10.25,,,,
276,12/06/2022 10:30:00,10.64,,,,
277,12/06/2022 10:45:00,10.98,,,,
278,12/06/2022 11:00:00,11.28,,,,
279,12/06/2022 11:15:00,11.54,,,,
280,12/06/2022 11:30:00,11.75,,,,
281,12/06/2022 11:45:00,12.01,,,,
282,12/06/2022 12:00:00,12.10,,,,
283,12/06/2022 12:15:00,12.35,,,,
284,12/06/2022 12:30:00,12.70,,,,
285,12/06/2022 12:45:00,12.95,,,,
286,12/06/2022 13:00:00,13.21,,,,
287,12/06/2022 13:15:00,13.47,,,,
288,12/06/2022 13:30:00,13.73,,,,
289,12/06/2022 13:45:00,14.03,,,,
290,12/06/2022 14:00:00,14.37,,,,
291,12/06/2022 14:15:00,14.67,,,,
292,12/06/2022 14:30:00,14.24,,,,
293,12/06/2022 14:45:00,14.11,,,,
294,12/06/2022 15:00:00,13.94,,,,
295,12/06/2022 15:15:00,13.73,,,,
296,12/06/2022 15:30:00,13.47,,,,
297,12/06/2022 15:45:00,13.04,,,,
298,12/06/2022 16:00:00,12.65,,,,
299,12/06/2022 16:15:00,12.18,,,,
300,12/06/2022 16:30:00,11.75,,,,
301,12/06/2022 16:45:00,11.49,,,,
302,12/06/2022 17:00:00,10.89,,,,
303,12/06/2022 17:15:00,10.46,,,,
304,12/06/2022 17:30:00,10.04,,,,
305,12/06/2022 17:45:00,9.91,,,,
306,12/06/2022 18:00:00,9.91,,,,
307,12/06/2022 18:15:00,10.21,,,,
308,12/06/2022 18:30:00,10.64,,,,
309,12/06/2022 18:45:00,10.85,,,,
310,12/06/2022 19:00:00,10.89,,,,
311,12/06/2022 19:15:00,10.89,,,,
312,12/06/2022 19:30:00,10.89,,,,
313,12/06/2022 19:45:00,10.81,,,,
314,12/06/2022 20:00:00,10.68,,,,
315,12/06/2022 20:15:00,10.64,,,,
316,12/06/2022 20:30:00,10.59,,,,
317,12/06/2022 20:45:00,10.51,,,,
318,12/06/2022 21:00:00,10.42,,,,
319,12/06/2022 21:15:00,10.42,,,,
320,12/06/2022 21:30:00,10.38,,,,
321,12/06/2022 21:45:00,10.34,,,,
322,12/06/2022 22:00:00,10.34,,,,
323,12/06/2022 22:15:00,10.29,,,,
324,12/06/2022 22:30:00,10.25,,,,
325,12/06/2022 22:45:00,10.29,,,,
326,12/06/2022 23:00:00,10.29,,,,
327,12/06/2022 23:15:00,10.29,,,,
328,12/06/2022 23:30:00,10.25,,,,
329,12/06/2022 23:45:00,10.21,,,,
330,12/07/2022 00:00:00,10.16,,,,
331,12/07/2022 00:15:00,10.16,,,,
332,12/07/2022 00:30:00,10.25,,,,
333,12/07/2022 00:45:00,10.21,,,,
334,12/07/2022 01:00:00,10.29,,,,
335,12/07/2022 01:15:00,10.29,,,,
336,12/07/2022 01:30:00,10.38,,,,
337,12/07/2022 01:45:00,10.34,,,,
338,12/07/2022 02:00:00,10.34,,,,
339,12/07/2022 02:15:00,10.38,,,,
340,12/07/2022 02:30:00,10.42,,,,
341,12/07/2022 02:45:00,10.38,,,,
342,12/07/2022 03:00:00,10.38,,,,
343,12/07/2022 03:15:00,10.38,,,,
344,12/07/2022 03:30:00,10.38,,,,
345,12/07/2022 03:45:00,10.29,,,,
346,12/07/2022 04:00:00,10.34,,,,
347,12/07/2022 04:15:00,10.29,,,,
348,12/07/2022 04:30:00,10.29,,,,
349,12/07/2022 04:45:00,10.25,,,,
350,12/07/2022 05:00:00,10.29,,,,
351,12/07/2022 05:15:00,10.25,,,,
352,12/07/2022 05:30:00,10.25,,,,
353,12/07/2022 05:45:00,10.25,,,,
354,12/07/2022 06:00:00,10.25,,,,
355,12/07/2022 06:15:00,10.29,,,,
356,12/07/2022 06:30:00,10.25,,,,
357,12/07/2022 06:45:00,10.29,,,,
358,12/07/2022 07:00:00,10.29,,,,
359,12/07/2022 07:15:00,10.34,,,,
360,12/07/2022 07:30:00,10.34,,,,
361,12/07/2022 07:45:00,10.34,,,,
362,12/07/2022 08:00:00,10.29,,,,
363,12/07/2022 08:15:00,10.34,,,,
364,12/07/2022 08:30:00,10.38,,,,
365,12/07/2022 08:45:00,10.38,,,,
366,12/07/2022 09:00:00,10.42,,,,
367,12/07/2022 09:15:00,10.42,,,,
368,12/07/2022 09:30:00,10.46,,,,
369,12/07/2022 09:45:00,10.51,,,,
370,12/07/2022 10:00:00,10.59,,,,
371,12/07/2022 10:15:00,10.68,,,,
372,12/07/2022 10:30:00,10.72,,,,
373,12/07/2022 10:45:00,10.89,,,,
374,12/07/2022 11:00:00,10.94,,,,
375,12/07/2022 11:15:00,10.94,,,,
376,12/07/2022 11:30:00,10.98,,,,
377,12/07/2022 11:45:00,11.02,,,,
378,12/07/2022 12:00:00,11.11,,,,
379,12/07/2022 12:15:00,11.11,,,,
380,12/07/2022 12:30:00,11.15,,,,
381,12/07/2022 12:45:00,11.19,,,,
382,12/07/2022 13:00:00,11.15,,,,
383,12/07/2022 13:15:00,11.19,,,,
384,12/07/2022 13:30:00,11.15,,,,
385,12/07/2022 13:45:00,11.19,,,,
386,12/07/2022 14:00:00,11.19,,,,
387,12/07/2022 14:15:00,11.15,,,,
388,12/07/2022 14:30:00,11.15,,,,
389,12/07/2022 14:45:00,11.75,,,,
390,12/07/2022 15:00:00,12.65,,,,
391,12/07/2022 15:15:00,12.61,,,,
392,12/07/2022 15:30:00,12.48,,,,
393,12/07/2022 15:45:00,12.40,,,,
394,12/07/2022 16:00:00,12.31,,,,
395,12/07/2022 16:15:00,12.18,,,,
396,12/07/2022 16:30:00,12.10,,,,
397,12/07/2022 16:45:00,11.88,,,,
398,12/07/2022 17:00:00,11.84,,,,
399,12/07/2022 17:15:00,11.84,,,,
400,12/07/2022 17:30:00,11.97,,,,
401,12/07/2022 17:45:00,12.01,,,,
402,12/07/2022 18:00:00,11.97,,,,
403,12/07/2022 18:15:00,12.27,,,,
404,12/07/2022 18:30:00,12.61,,,,
405,12/07/2022 18:45:00,12.82,,,,
406,12/07/2022 19:00:00,12.87,,,,
407,12/07/2022 19:15:00,12.87,,,,
408,12/07/2022 19:30:00,12.82,,,,
409,12/07/2022 19:45:00,13.08,,,,
410,12/07/2022 20:00:00,13.51,,,,
411,12/07/2022 20:15:00,13.60,,,,
412,12/07/2022 20:30:00,13.47,,,,
413,12/07/2022 20:45:00,13.25,,,,
414,12/07/2022 21:00:00,13.04,,,,
415,12/07/2022 21:15:00,12.91,,,,
416,12/07/2022 21:30:00,12.65,,,,
417,12/07/2022 21:45:00,12.57,,,,
418,12/07/2022 22:00:00,12.48,,,,
419,12/07/2022 22:15:00,12.44,,,,
420,12/07/2022 22:30:00,12.40,,,,
421,12/07/2022 22:45:00,12.44,,,,
422,12/07/2022 23:00:00,12.52,,,,
423,12/07/2022 23:15:00,12.57,,,,
424,12/07/2022 23:30:00,12.61,,,,
425,12/07/2022 23:45:00,12.61,,,,
426,12/08/2022 00:00:00,12.70,,,,
427,12/08/2022 00:15:00,12.74,,,,
428,12/08/2022 00:30:00,12.82,,,,
429,12/08/2022 00:45:00,12.87,,,,
430,12/08/2022 01:00:00,12.82,,,,
431,12/08/2022 01:15:00,12.87,,,,
432,12/08/2022 01:30:00,12.82,,,,
433,12/08/2022 01:45:00,12.61,,,,
434,12/08/2022 02:00:00,12.44,,,,
435,12/08/2022 02:15:00,12.22,,,,
436,12/08/2022 02:30:00,12.10,,,,
437,12/08/2022 02:45:00,11.92,,,,
438,12/08/2022 03:00:00,11.84,,,,
439,12/08/2022 03:15:00,11.62,,,,
440,12/08/2022 03:30:00,11.62,,,,
441,12/08/2022 03:45:00,11.62,,,,
442,12/08/2022 04:00:00,11.58,,,,
443,12/08/2022 04:15:00,11.41,,,,
444,12/08/2022 04:30:00,11.15,,,,
445,12/08/2022 04:45:00,10.98,,,,
446,12/08/2022 05:00:00,10.68,,,,
447,12/08/2022 05:15:00,10.34,,,,
448,12/08/2022 05:30:00,10.08,,,,
449,12/08/2022 05:45:00,9.78,,,,
450,12/08/2022 06:00:00,9.48,,,,
451,12/08/2022 06:15:00,9.22,,,,
452,12/08/2022 06:30:00,8.96,,,,
453,12/08/2022 06:45:00,8.75,,,,
454,12/08/2022 07:00:00,8.53,,,,
455,12/08/2022 07:15:00,8.36,,,,
456,12/08/2022 07:30:00,8.32,,,,
457,12/08/2022 07:45:00,8.23,,,,
458,12/08/2022 08:00:00,8.23,,,,
459,12/08/2022 08:15:00,8.45,,,,
460,12/08/2022 08:30:00,8.75,,,,
461,12/08/2022 08:45:00,9.22,,,,
462,12/08/2022 09:00:00,9.74,,,,
463,12/08/2022 09:15:00,10.16,,,,
464,12/08/2022 09:30:00,10.64,,,,
465,12/08/2022 09:45:00,11.15,,,,
466,12/08/2022 10:00:00,11.79,,,,
467,12/08/2022 10:15:00,12.44,,,,
468,12/08/2022 10:30:00,13.08,,,,
469,12/08/2022 10:45:00,13.51,,,,
470,12/08/2022 11:00:00,13.94,,,,
471,12/08/2022 11:15:00,14.28,,,,
472,12/08/2022 11:30:00,14.54,,,,
473,12/08/2022 11:45:00,14.63,,,,
474,12/08/2022 12:00:00,14.88,,,,
475,12/08/2022 12:15:00,15.53,,,,
476,12/08/2022 12:30:00,16.21,,,,
477,12/08/2022 12:45:00,16.73,,,,
478,12/08/2022 13:00:00,17.24,,,,
479,12/08/2022 13:15:00,17.67,,,,
480,12/08/2022 13:30:00,18.02,,,,
481,12/08/2022 13:45:00,18.27,,,,
482,12/08/2022 14:00:00,18.49,,,,
483,12/08/2022 14:15:00,18.62,,,,
484,12/08/2022 14:30:00,18.74,,,,
485,12/08/2022 14:45:00,18.87,,,,
486,12/08/2022 15:00:00,18.96,,,,
487,12/08/2022 15:15:00,19.09,,,,
488,12/08/2022 15:30:00,19.13,,,,
489,12/08/2022 15:45:00,19.17,,,,
490,12/08/2022 16:00:00,19.13,,,,
491,12/08/2022 16:15:00,19.17,,,,
492,12/08/2022 16:30:00,19.26,,,,
493,12/08/2022 16:45:00,19.26,,,,
494,12/08/2022 17:00:00,19.22,,,,
495,12/08/2022 17:15:00,19.22,,,,
496,12/08/2022 17:30:00,19.22,,,,
497,12/08/2022 17:45:00,19.17,,,,
498,12/08/2022 18:00:00,19.17,,,,
499,12/08/2022 18:15:00,19.13,,,,
500,12/08/2022 18:30:00,19.13,,,,
501,12/08/2022 18:45:00,19.13,,,,
502,12/08/2022 19:00:00,19.13,,,,
503,12/08/2022 19:15:00,19.17,,,,
504,12/08/2022 19:30:00,19.22,,,,
505,12/08/2022 19:45:00,19.26,,,,
506,12/08/2022 20:00:00,19.26,,,,
507,12/08/2022 20:15:00,19.30,,,,
508,12/08/2022 20:30:00,19.30,,,,
509,12/08/2022 20:45:00,19.39,,,,
510,12/08/2022 21:00:00,19.43,,,,
511,12/08/2022 21:15:00,19.52,,,,
512,12/08/2022 21:30:00,19.56,,,,
513,12/08/2022 21:45:00,19.65,,,,
514,12/08/2022 22:00:00,19.69,,,,
515,12/08/2022 22:15:00,19.73,,,,
516,12/08/2022 22:30:00,19.82,,,,
517,12/08/2022 22:45:00,19.86,,,,
518,12/08/2022 23:00:00,19.99,,,,
519,12/08/2022 23:15:00,20.07,,,,
520,12/08/2022 23:30:00,20.20,,,,
521,12/08/2022 23:45:00,20.25,,,,
522,12/09/2022 00:00:00,20.33,,,,
523,12/09/2022 00:15:00,20.37,,,,
524,12/09/2022 00:30:00,20.50,,,,
525,12/09/2022 00:45:00,20.59,,,,
526,12/09/2022 01:00:00,20.63,,,,
527,12/09/2022 01:15:00,20.68,,,,
528,12/09/2022 01:30:00,20.72,,,,
529,12/09/2022 01:45:00,20.76,,,,
530,12/09/2022 02:00:00,20.80,,,,
531,12/09/2022 02:15:00,20.85,,,,
532,12/09/2022 02:30:00,20.93,,,,
533,12/09/2022 02:45:00,20.93,,,,
534,12/09/2022 03:00:00,21.02,,,,
535,12/09/2022 03:15:00,21.06,,,,
536,12/09/2022 03:30:00,21.15,,,,
537,12/09/2022 03:45:00,21.19,,,,
538,12/09/2022 04:00:00,21.28,,,,
539,12/09/2022 04:15:00,21.32,,,,
540,12/09/2022 04:30:00,21.40,,,,
541,12/09/2022 04:45:00,21.45,,,,
542,12/09/2022 05:00:00,21.53,,,,
543,12/09/2022 05:15:00,21.62,,,,
544,12/09/2022 05:30:00,21.66,,,,
545,12/09/2022 05:45:00,21.70,,,,
546,12/09/2022 06:00:00,21.83,,,,
547,12/09/2022 06:15:00,21.83,,,,
548,12/09/2022 06:30:00,21.92,,,,
549,12/09/2022 06:45:00,21.92,,,,
550,12/09/2022 07:00:00,22.01,,,,
551,12/09/2022 07:15:00,22.05,,,,
552,12/09/2022 07:30:00,22.09,,,,
553,12/09/2022 07:45:00,22.18,,,,
554,12/09/2022 08:00:00,22.26,,,,
555,12/09/2022 08:15:00,22.39,,,,
556,12/09/2022 08:30:00,22.56,,,,
557,12/09/2022 08:45:00,22.73,,,,
558,12/09/2022 09:00:00,22.91,,,,
559,12/09/2022 09:15:00,23.12,,,,
560,12/09/2022 09:30:00,23.34,,,,
561,12/09/2022 09:45:00,23.46,,,,
562,12/09/2022 10:00:00,23.55,,,,
563,12/09/2022 10:15:00,23.59,,,,
564,12/09/2022 10:30:00,23.59,,,,
565,12/09/2022 10:45:00,23.59,,,,
566,12/09/2022 11:00:00,23.68,,,,
567,12/09/2022 11:15:00,23.68,,,,
568,12/09/2022 11:30:00,23.72,,,,
569,12/09/2022 11:45:00,23.85,,,,
570,12/09/2022 12:00:00,23.89,,,,
571,12/09/2022 12:15:00,23.94,,,,
572,12/09/2022 12:30:00,23.98,,,,
573,12/09/2022 12:45:00,24.02,,,,
574,12/09/2022 13:00:00,24.02,,,,
575,12/09/2022 13:15:00,24.15,,,,
576,12/09/2022 13:30:00,24.45,,,,
577,12/09/2022 13:45:00,24.75,,,,
578,12/09/2022 14:00:00,24.92,,,,
579,12/09/2022 14:15:00,24.97,,,,
580,12/09/2022 14:30:00,24.79,,,,
581,12/09/2022 14:45:00,24.49,,,,
582,12/09/2022 15:00:00,24.15,,,,
583,12/09/2022 15:15:00,23.85,,,,
584,12/09/2022 15:30:00,23.51,,,,
585,12/09/2022 15:45:00,23.25,,,,
586,12/09/2022 16:00:00,22.99,,,,
587,12/09/2022 16:15:00,22.82,,,,
588,12/09/2022 16:30:00,22.69,,,,
589,12/09/2022 16:45:00,22.56,,,,
590,12/09/2022 17:00:00,22.39,,,,
591,12/09/2022 17:15:00,22.26,,,,
592,12/09/2022 17:30:00,22.13,,,,
593,12/09/2022 17:45:00,22.05,,,,
594,12/09/2022 18:00:00,21.88,,,,
595,12/09/2022 18:15:00,21.79,,,,
596,12/09/2022 18:30:00,21.70,,,,
597,12/09/2022 18:45:00,21.66,,,,
598,12/09/2022 19:00:00,21.53,,,,
599,12/09/2022 19:15:00,21.49,,,,
600,12/09/2022 19:30:00,21.40,,,,
601,12/09/2022 19:45:00,21.40,,,,
602,12/09/2022 20:00:00,21.36,,,,
603,12/09/2022 20:15:00,21.36,,,,
604,12/09/2022 20:30:00,21.32,,,,
605,12/09/2022 20:45:00,21.28,,,,
606,12/09/2022 21:00:00,21.23,,,,
